Export:,Graph,,,
File:,weight-shift1,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
1111,2026-03-27,09:17:59,383.689766,21.261495
1112,2026-03-27,09:17:59,386.374574,21.456622
1113,2026-03-27,09:17:59,388.340287,20.340067
1114,2026-03-27,09:17:59,387.744078,21.272336
1115,2026-03-27,09:17:59,388.578764,21.07721
1116,2026-03-27,09:17:59,390.287911,21.261495
1117,2026-03-27,09:17:59,392.159686,21.080824
1118,2026-03-27,09:17:59,393.294309,19.761917
1119,2026-03-27,09:17:59,393.52196,20.502673
1120,2026-03-27,09:17:59,395.057688,20.502673
1121,2026-03-27,09:17:59,393.095573,20.311161
1122,2026-03-27,09:17:59,393.785755,20.332841
1123,2026-03-27,09:17:59,396.961941,19.158472
1124,2026-03-27,09:17:59,395.563557,19.158472
1125,2026-03-27,09:17:59,393.713468,18.98864
1126,2026-03-27,09:17:59,395.621352,18.98864
1127,2026-03-27,09:17:59,393.359367,18.229818
1128,2026-03-27,09:17:59,393.084747,17.499902
1129,2026-03-27,09:17:59,393.478589,18.800742
1130,2026-03-27,09:17:59,393.063061,18.807969
1131,2026-03-27,09:17:59,392.448763,18.255112
1132,2026-03-27,09:17:59,393.70624,19.144019
1133,2026-03-27,09:17:59,394.522871,18.616457
1134,2026-03-27,09:17:59,395.158855,18.95612
1135,2026-03-27,09:17:59,397.413645,17.832339
1136,2026-03-27,09:17:59,395.744239,17.817886
1137,2026-03-27,09:17:59,396.542782,17.391499
1138,2026-03-27,09:17:59,393.792983,18.807969
1139,2026-03-27,09:17:59,394.949259,18.616457
1140,2026-03-27,09:17:59,390.576989,17.626373
1141,2026-03-27,09:17:59,393.868833,17.626373
1142,2026-03-27,09:17:59,392.68724,17.254188
1143,2026-03-27,09:17:59,393.037744,16.694104
1144,2026-03-27,09:17:59,389.69893,18.807969
1145,2026-03-27,09:17:59,389.156919,17.626373
1146,2026-03-27,09:17:59,387.859702,18.616457
1147,2026-03-27,09:17:59,387.566993,18.616457
1148,2026-03-27,09:17:59,385.818105,18.807969
1149,2026-03-27,09:17:59,386.732307,18.995866
1150,2026-03-27,09:17:59,386.457687,19.187381
1151,2026-03-27,09:17:59,385.044812,19.559564
1152,2026-03-27,09:17:59,387.632051,19.75469
1153,2026-03-27,09:17:59,386.139695,20.527967
1154,2026-03-27,09:17:59,386.078268,20.690571
1155,2026-03-27,09:17:59,386.139695,20.838722
1156,2026-03-27,09:17:59,384.184808,21.033848
1157,2026-03-27,09:17:59,383.906591,21.07721
1158,2026-03-27,09:17:59,381.73851,21.825193
1159,2026-03-27,09:17:59,381.727684,21.604772
1160,2026-03-27,09:17:59,380.477436,21.640907
1161,2026-03-27,09:17:59,379.389782,21.261495
1162,2026-03-27,09:17:59,377.648089,22.580402
1163,2026-03-27,09:17:59,377.10248,22.392502
1164,2026-03-27,09:17:59,376.224422,21.640907
1165,2026-03-27,09:17:59,375.198193,22.580402
1166,2026-03-27,09:17:59,373.286678,22.909227
1167,2026-03-27,09:17:59,374.822406,22.967041
1168,2026-03-27,09:17:59,372.184567,24.596703
1169,2026-03-27,09:17:59,369.998432,24.795443
1170,2026-03-27,09:17:59,369.633504,26.05292
1171,2026-03-27,09:17:59,368.961377,26.605777
1172,2026-03-27,09:17:59,367.226947,28.398045
1173,2026-03-27,09:17:59,366.525939,28.781069
1174,2026-03-27,09:17:59,365.969471,28.968969
1175,2026-03-27,09:17:59,362.413832,29.727793
1176,2026-03-27,09:17:59,359.992817,30.291488
1177,2026-03-27,09:17:59,359.009961,31.671824
1178,2026-03-27,09:17:59,358.168046,30.833506
1179,2026-03-27,09:17:59,356.075849,32.726949
1180,2026-03-27,09:17:59,354.023427,34.689048
1181,2026-03-27,09:17:59,354.9304,34.269889
1182,2026-03-27,09:17:59,349.282598,36.752324
1183,2026-03-27,09:17:59,348.267196,36.940221
1184,2026-03-27,09:17:59,345.398142,38.855346
1185,2026-03-27,09:17:59,341.618484,39.487699
1186,2026-03-27,09:17:59,343.482996,40.058625
1187,2026-03-27,09:17:59,341.054787,41.32333
1188,2026-03-27,09:17:59,338.236299,41.485932
1189,2026-03-27,09:17:59,341.300492,42.255599
1190,2026-03-27,09:17:59,336.519889,43.404671
1191,2026-03-27,09:17:59,334.225359,43.567277
1192,2026-03-27,09:17:59,332.602921,44.333326
1193,2026-03-27,09:17:59,332.595692,45.666686
1194,2026-03-27,09:17:59,331.244278,46.432738
1195,2026-03-27,09:17:59,329.495356,47.570972
1196,2026-03-27,09:17:59,325.748244,49.659542
1197,2026-03-27,09:17:59,326.687728,50.432819
1198,2026-03-27,09:17:59,322.85747,54.176342
1199,2026-03-27,09:17:59,320.917074,55.719282
1200,2026-03-27,09:17:59,319.721024,56.246845
1201,2026-03-27,09:17:59,317.325293,60.694994
1202,2026-03-27,09:17:59,317.459005,60.369786
1203,2026-03-27,09:17:59,315.916049,63.618267
1204,2026-03-27,09:17:59,314.842852,64.160287
1205,2026-03-27,09:17:59,312.580833,64.752891
1206,2026-03-27,09:17:59,310.654895,65.620115
1207,2026-03-27,09:17:59,309.867143,68.854147
1208,2026-03-27,09:17:59,307.16428,71.343812
1209,2026-03-27,09:17:59,305.021517,74.209269
1210,2026-03-27,09:17:59,303.178657,77.34574
1211,2026-03-27,09:17:59,301.259947,77.923887
1212,2026-03-27,09:17:59,299.572452,79.611365
1213,2026-03-27,09:17:59,298.813615,83.358502
1214,2026-03-27,09:17:59,294.42329,87.239344
1215,2026-03-27,09:17:59,293.978848,88.211358
1216,2026-03-27,09:17:59,291.825225,89.56279
1217,2026-03-27,09:17:59,290.224474,91.127407
1218,2026-03-27,09:17:59,288.273218,94.982948
1219,2026-03-27,09:17:59,285.158424,97.39312
1220,2026-03-27,09:17:59,285.259591,101.77261
1221,2026-03-27,09:17:59,283.384237,101.953284
1222,2026-03-27,09:17:59,279.918939,104.182774
1223,2026-03-27,09:17:59,278.242304,107.947983
1224,2026-03-27,09:17:59,276.742719,108.34907
1225,2026-03-27,09:17:59,275.098613,111.239827
1226,2026-03-27,09:17:59,272.200627,115.05562
1227,2026-03-27,09:17:59,269.364068,117.129737
1228,2026-03-27,09:17:59,266.375758,120.884103
1229,2026-03-27,09:17:59,263.893317,122.951
1230,2026-03-27,09:17:59,260.06669,125.353934
1231,2026-03-27,09:17:59,258.632146,130.553679
1232,2026-03-27,09:17:59,256.471311,134.897035
1233,2026-03-27,09:17:59,254.122566,135.652249
1234,2026-03-27,09:17:59,252.738622,139.78241
1235,2026-03-27,09:17:59,248.630146,144.140223
1236,2026-03-27,09:17:59,247.983336,146.376942
1237,2026-03-27,09:17:59,245.815273,148.165604
1238,2026-03-27,09:17:59,244.850471,151.497189
1239,2026-03-27,09:17:59,242.620981,156.407856
1240,2026-03-27,09:17:59,242.852246,154.619211
1241,2026-03-27,09:18:00,239.928977,159.56239
1242,2026-03-27,09:18:00,235.343514,161.036675
1243,2026-03-27,09:18:00,234.288388,163.970787
1244,2026-03-27,09:18:00,230.201581,166.001557
1245,2026-03-27,09:18:00,228.434605,169.78483
1246,2026-03-27,09:18:00,225.370411,173.423563
1247,2026-03-27,09:18:00,222.50134,175.071284
1248,2026-03-27,09:18:00,219.415461,178.529353
1249,2026-03-27,09:18:00,216.535547,182.074148
1250,2026-03-27,09:18:00,213.529166,184.1844
1251,2026-03-27,09:18:00,212.152434,186.142884
1252,2026-03-27,09:18:00,208.719665,188.701192
1253,2026-03-27,09:18:00,207.41522,192.242373
1254,2026-03-27,09:18:00,206.39622,195.234297
1255,2026-03-27,09:18:00,204.090847,198.247906
1256,2026-03-27,09:18:00,202.623791,196.672455
1257,2026-03-27,09:18:00,200.582194,198.392445
1258,2026-03-27,09:18:00,197.022959,201.297659
1259,2026-03-27,09:18:00,193.770855,206.876805
1260,2026-03-27,09:18:00,191.19809,209.200251
1261,2026-03-27,09:18:00,189.387742,209.91933
1262,2026-03-27,09:18:00,187.382289,212.455969
1263,2026-03-27,09:18:00,183.356908,215.028734
1264,2026-03-27,09:18:00,177.120109,218.233868
1265,2026-03-27,09:18:00,172.6286,221.001756
1266,2026-03-27,09:18:00,164.386348,225.818485
1267,2026-03-27,09:18:00,159.15046,225.261999
1268,2026-03-27,09:18:00,153.390632,227.932333
1269,2026-03-27,09:18:00,149.018362,230.78335
1270,2026-03-27,09:18:00,145.430229,235.126706
1271,2026-03-27,09:18:00,138.344261,236.420325
1272,2026-03-27,09:18:00,135.944932,239.881991
1273,2026-03-27,09:18:00,135.384849,242.566783
1274,2026-03-27,09:18:00,131.406454,244.698721
1275,2026-03-27,09:18:00,127.301584,247.260643
1276,2026-03-27,09:18:00,125.610491,249.258884
1277,2026-03-27,09:18:00,122.679985,252.279723
1278,2026-03-27,09:18:00,118.304109,253.443244
1279,2026-03-27,09:18:00,115.915624,254.986183
1280,2026-03-27,09:18:00,108.974203,257.071135
1281,2026-03-27,09:18:00,105.096975,260.388279
1282,2026-03-27,09:18:00,99.062527,260.941134
1283,2026-03-27,09:18:00,93.844719,266.914155
1284,2026-03-27,09:18:00,90.036146,270.495077
1285,2026-03-27,09:18:00,85.754217,272.757096
1286,2026-03-27,09:18:00,82.043214,275.066084
1287,2026-03-27,09:18:00,79.614979,277.783387
1288,2026-03-27,09:18:00,78.122631,281.465493
1289,2026-03-27,09:18:00,75.426997,286.730262
1290,2026-03-27,09:18:00,75.278852,288.923625
1291,2026-03-27,09:18:00,74.33213,293.516318
1292,2026-03-27,09:18:00,74.137,298.907587
1293,2026-03-27,09:18:00,72.445907,302.33311
1294,2026-03-27,09:18:00,71.014986,306.860779
1295,2026-03-27,09:18:00,68.673473,309.715376
1296,2026-03-27,09:18:00,68.315745,312.559181
1297,2026-03-27,09:18:00,67.607509,317.845618
1298,2026-03-27,09:18:00,67.014906,323.619904
1299,2026-03-27,09:18:00,66.462047,327.540503
1300,2026-03-27,09:18:00,65.714066,330.387905
1301,2026-03-27,09:18:00,64.604738,332.11151
1302,2026-03-27,09:18:00,64.608352,335.873113
1303,2026-03-27,09:18:00,64.254234,339.273353
1304,2026-03-27,09:18:00,64.03743,340.487458
1305,2026-03-27,09:18:00,65.013058,342.45317
1306,2026-03-27,09:18:00,64.41684,345.022321
1307,2026-03-27,09:18:00,66.33558,347.316886
1308,2026-03-27,09:18:00,67.961627,347.33494
1309,2026-03-27,09:18:00,70.20196,349.766781
1310,2026-03-27,09:18:00,70.118852,349.011576
1311,2026-03-27,09:18:00,74.491118,350.626785
1312,2026-03-27,09:18:00,77.62036,352.057714
1313,2026-03-27,09:18:00,80.576158,352.082997
1314,2026-03-27,09:18:00,82.216659,354.240218
1315,2026-03-27,09:18:00,84.063124,355.613319
1316,2026-03-27,09:18:00,86.187833,355.450725
1317,2026-03-27,09:18:00,85.38565,356.231248
1318,2026-03-27,09:18:00,87.662118,354.717206
1319,2026-03-27,09:18:00,89.392951,355.913256
1320,2026-03-27,09:18:00,88.402874,356.025249
1321,2026-03-27,09:18:00,89.956648,355.649462
1322,2026-03-27,09:18:00,89.924128,355.71452
1323,2026-03-27,09:18:00,90.906984,356.48778
1324,2026-03-27,09:18:00,91.058752,356.91057
1325,2026-03-27,09:18:00,90.90337,355.461585
1326,2026-03-27,09:18:00,89.125559,355.038795
1327,2026-03-27,09:18:00,91.076823,354.948454
1328,2026-03-27,09:18:00,89.382116,355.132733
1329,2026-03-27,09:18:00,88.012621,351.551812
1330,2026-03-27,09:18:00,86.715396,351.063998
1331,2026-03-27,09:18:00,85.186905,350.254595
1332,2026-03-27,09:18:00,83.531947,348.411735
1333,2026-03-27,09:18:00,81.01338,348.592417
1334,2026-03-27,09:18:00,78.025062,346.651987
1335,2026-03-27,09:18:00,77.86246,344.436972
1336,2026-03-27,09:18:00,74.567002,343.905786
1337,2026-03-27,09:18:00,73.656415,341.170411
1338,2026-03-27,09:18:00,70.126081,341.127039
1339,2026-03-27,09:18:00,67.546083,339.652771
1340,2026-03-27,09:18:00,65.038354,340.180326
1341,2026-03-27,09:18:00,62.335499,339.703338
1342,2026-03-27,09:18:00,59.488105,341.820818
1343,2026-03-27,09:18:00,57.670542,342.044871
1344,2026-03-27,09:18:00,55.094158,342.095438
1345,2026-03-27,09:18:00,51.628869,341.723248
1346,2026-03-27,09:18:00,48.983826,343.345686
1347,2026-03-27,09:18:00,46.559206,344.220147
1348,2026-03-27,09:18:00,43.469712,345.361999
1349,2026-03-27,09:18:00,41.370304,345.625793
1350,2026-03-27,09:18:00,38.801144,346.810983
1351,2026-03-27,09:18:00,39.104675,348.429823
1352,2026-03-27,09:18:00,34.609552,349.979975
1353,2026-03-27,09:18:00,32.784764,353.101997
1354,2026-03-27,09:18:00,29.818127,355.501326
1355,2026-03-27,09:18:00,29.984345,358.258387
1356,2026-03-27,09:18:00,28.365524,360.982902
1357,2026-03-27,09:18:00,25.930063,364.990212
1358,2026-03-27,09:18:00,23.331998,371.801551
1359,2026-03-27,09:18:00,22.948973,375.960627
1360,2026-03-27,09:18:00,19.924523,380.92551
1361,2026-03-27,09:18:00,19.339144,382.529859
1362,2026-03-27,09:18:00,18.818809,384.683482
1363,2026-03-27,09:18:00,18.634524,386.616683
1364,2026-03-27,09:18:00,16.737466,389.973551
1365,2026-03-27,09:18:00,17.499902,391.444221
1366,2026-03-27,09:18:00,15.581164,393.565332
1367,2026-03-27,09:18:00,16.339987,393.951945
1368,2026-03-27,09:18:00,14.844022,397.171537
1369,2026-03-27,09:18:00,11.747302,400.289928
1370,2026-03-27,09:18:00,12.751839,402.147245
1371,2026-03-27,09:18:00,12.57478,405.142783
1372,2026-03-27,09:18:00,10.572932,408.384061
1373,2026-03-27,09:18:00,10.572932,410.938755
1374,2026-03-27,09:18:00,9.521421,412.423882
1375,2026-03-27,09:18:00,8.123019,415.600102
1376,2026-03-27,09:18:00,7.259406,417.327304
1377,2026-03-27,09:18:00,7.071507,418.801605
1378,2026-03-27,09:18:00,7.071507,419.123195
1379,2026-03-27,09:18:00,6.142852,418.122284
1380,2026-03-27,09:18:00,6.876381,419.390586
1381,2026-03-27,09:18:00,6.142852,421.251501
1382,2026-03-27,09:18:00,3.714619,421.674291
1383,2026-03-27,09:18:00,4.776971,422.960682
1384,2026-03-27,09:18:00,3.714619,425.72134
1385,2026-03-27,09:18:00,3.714619,424.99505
1386,2026-03-27,09:18:00,3.714619,424.973364
1387,2026-03-27,09:18:00,3.714619,426.472948
1388,2026-03-27,09:18:00,3.714619,427.195642
1389,2026-03-27,09:18:00,2.65588,427.5136
1390,2026-03-27,09:18:00,3.714619,425.786398
1391,2026-03-27,09:18:01,2.65588,427.856875
1392,2026-03-27,09:18:01,2.65588,428.828905
1393,2026-03-27,09:18:01,3.765207,427.878561
1394,2026-03-27,09:18:01,3.714619,427.83882
1395,2026-03-27,09:18:01,3.714619,429.024045
1396,2026-03-27,09:18:01,4.795038,430.173092
1397,2026-03-27,09:18:01,3.714619,429.884014
1398,2026-03-27,09:18:01,3.602602,428.21101
1399,2026-03-27,09:18:01,4.823946,429.309491
1400,2026-03-27,09:18:01,3.765207,429.089068
1401,2026-03-27,09:18:01,3.765207,429.800936
1402,2026-03-27,09:18:01,4.795038,428.359146
1403,2026-03-27,09:18:01,5.792348,427.976131
1404,2026-03-27,09:18:01,4.711929,429.190235
1405,2026-03-27,09:18:01,5.770668,427.878561
1406,2026-03-27,09:18:01,5.770668,427.206468
1407,2026-03-27,09:18:01,4.711929,427.535286
1408,2026-03-27,09:18:01,6.851087,427.029417
1409,2026-03-27,09:18:01,5.770668,426.107987
1410,2026-03-27,09:18:01,5.770668,426.64277
1411,2026-03-27,09:18:01,4.823946,425.331096
1412,2026-03-27,09:18:01,7.855624,427.184782
1413,2026-03-27,09:18:01,10.088732,426.823452
1414,2026-03-27,09:18:01,10.088732,427.893018
1415,2026-03-27,09:18:01,11.086042,426.339236
1416,2026-03-27,09:18:01,11.656965,426.375379
1417,2026-03-27,09:18:01,12.88915,426.483774
1418,2026-03-27,09:18:01,13.105956,427.401607
1419,2026-03-27,09:18:01,15.306543,427.676227
1420,2026-03-27,09:18:01,15.487215,427.311266
1421,2026-03-27,09:18:01,16.202676,428.29772
1422,2026-03-27,09:18:01,16.578474,426.332007
1423,2026-03-27,09:18:01,16.769987,425.858651
1424,2026-03-27,09:18:01,16.965113,426.122445
1425,2026-03-27,09:18:01,16.965113,425.948991
1426,2026-03-27,09:18:01,18.273179,424.850511
1427,2026-03-27,09:18:01,19.530658,424.518062
1428,2026-03-27,09:18:01,21.08805,424.171189
1429,2026-03-27,09:18:01,22.128721,422.602949
1430,2026-03-27,09:18:01,25.153174,422.321101
1431,2026-03-27,09:18:01,25.734939,421.800775
1432,2026-03-27,09:18:01,26.670819,421.511698
1433,2026-03-27,09:18:01,28.925607,419.943458
1434,2026-03-27,09:18:01,32.43426,419.545985
1435,2026-03-27,09:18:01,33.774846,419.719404
1436,2026-03-27,09:18:01,34.381905,417.844032
1437,2026-03-27,09:18:01,37.648458,418.664295
1438,2026-03-27,09:18:01,38.681902,418.096967
1439,2026-03-27,09:18:01,42.472403,417.713951
1440,2026-03-27,09:18:01,42.389295,417.800694
1441,2026-03-27,09:18:01,43.986436,417.233366
1442,2026-03-27,09:18:01,44.734417,417.049086
1443,2026-03-27,09:18:01,46.877189,413.656075
1444,2026-03-27,09:18:01,47.755256,412.879184
1445,2026-03-27,09:18:01,49.045257,410.328088
1446,2026-03-27,09:18:01,50.187105,411.759018
1447,2026-03-27,09:18:01,52.441891,410.711104
1448,2026-03-27,09:18:01,54.880964,407.59631
1449,2026-03-27,09:18:01,57.587433,406.570116
1450,2026-03-27,09:18:01,59.11592,405.800453
1451,2026-03-27,09:18:01,60.431213,406.006418
1452,2026-03-27,09:18:01,61.356253,403.97205
1453,2026-03-27,09:18:01,61.070794,401.988249
1454,2026-03-27,09:18:01,63.350876,401.493207
1455,2026-03-27,09:18:01,64.499948,399.751548
1456,2026-03-27,09:18:01,65.200956,398.11825
1457,2026-03-27,09:18:01,66.3681,395.899603
1458,2026-03-27,09:18:01,67.358181,393.518329
1459,2026-03-27,09:18:01,70.111623,391.238256
1460,2026-03-27,09:18:01,72.355575,391.595988
1461,2026-03-27,09:18:01,73.86238,388.195748
1462,2026-03-27,09:18:01,74.617585,385.789191
1463,2026-03-27,09:18:01,75.600441,384.491974
1464,2026-03-27,09:18:01,76.894061,384.484745
1465,2026-03-27,09:18:01,78.856159,383.400722
1466,2026-03-27,09:18:01,79.127165,382.479292
1467,2026-03-27,09:18:01,80.897747,382.39618
1468,2026-03-27,09:18:01,83.145309,381.163987
1469,2026-03-27,09:18:01,84.19682,381.720455
1470,2026-03-27,09:18:01,85.313381,379.111564
1471,2026-03-27,09:18:01,86.437161,376.856774
1472,2026-03-27,09:18:01,87.904217,376.065426
1473,2026-03-27,09:18:01,88.301699,373.19274
1474,2026-03-27,09:18:01,89.024384,373.864833
1475,2026-03-27,09:18:01,90.55648,371.263137
1476,2026-03-27,09:18:01,92.355977,369.019207
1477,2026-03-27,09:18:01,93.060599,369.254086
1478,2026-03-27,09:18:01,94.35421,367.98575
1479,2026-03-27,09:18:01,94.76614,365.340715
1480,2026-03-27,09:18:01,95.882701,366.110378
1481,2026-03-27,09:18:01,96.225976,365.011897
1482,2026-03-27,09:18:01,98.657825,362.97753
1483,2026-03-27,09:18:01,99.633453,361.405693
1484,2026-03-27,09:18:01,100.316389,361.279208
1485,2026-03-27,09:18:01,101.443784,360.646856
1486,2026-03-27,09:18:01,101.985804,358.514919
1487,2026-03-27,09:18:01,104.453779,358.175275
1488,2026-03-27,09:18:01,105.769077,355.569981
1489,2026-03-27,09:18:01,107.091594,352.621412
1490,2026-03-27,09:18:01,106.900086,352.292594
1491,2026-03-27,09:18:01,109.10067,350.279878
1492,2026-03-27,09:18:01,110.766471,346.821843
1493,2026-03-27,09:18:01,111.612017,346.305115
1494,2026-03-27,09:18:01,114.061929,346.485763
1495,2026-03-27,09:18:01,113.696968,343.331229
1496,2026-03-27,09:18:01,115.948144,343.576968
1497,2026-03-27,09:18:01,119.857892,343.51191
1498,2026-03-27,09:18:01,118.202934,341.925616
1499,2026-03-27,09:18:01,117.859659,342.254434
1500,2026-03-27,09:18:01,121.314105,344.006953
1501,2026-03-27,09:18:01,123.019655,339.891248
1502,2026-03-27,09:18:01,123.02326,338.109815
1503,2026-03-27,09:18:01,122.961834,338.388066
1504,2026-03-27,09:18:01,126.904102,336.989648
1505,2026-03-27,09:18:01,128.143516,335.399723
1506,2026-03-27,09:18:01,128.667464,334.8758
1507,2026-03-27,09:18:01,130.022502,333.513525
1508,2026-03-27,09:18:01,131.569056,330.745638
1509,2026-03-27,09:18:01,133.083089,328.320992
1510,2026-03-27,09:18:01,134.600737,326.980403
1511,2026-03-27,09:18:01,135.500481,324.754527
1512,2026-03-27,09:18:01,136.327956,325.213427
1513,2026-03-27,09:18:01,138.228628,320.140183
1514,2026-03-27,09:18:01,140.277453,321.278404
1515,2026-03-27,09:18:01,141.184426,319.572854
1516,2026-03-27,09:18:01,142.608127,319.511428
1517,2026-03-27,09:18:01,143.861989,316.111188
1518,2026-03-27,09:18:01,145.806016,316.519487
1519,2026-03-27,09:18:01,147.374255,314.915138
1520,2026-03-27,09:18:01,147.35257,315.131929
1521,2026-03-27,09:18:01,148.519722,314.355038
1522,2026-03-27,09:18:01,151.497189,313.227643
1523,2026-03-27,09:18:01,153.152155,310.405558
1524,2026-03-27,09:18:01,156.772817,308.262794
1525,2026-03-27,09:18:01,159.096262,309.014368
1526,2026-03-27,09:18:01,160.03215,304.978179
1527,2026-03-27,09:18:01,161.911136,304.204885
1528,2026-03-27,09:18:01,164.212895,303.727897
1529,2026-03-27,09:18:01,168.100966,300.949184
1530,2026-03-27,09:18:01,170.175074,299.785646
1531,2026-03-27,09:18:01,173.109186,300.439684
1532,2026-03-27,09:18:01,174.590699,297.516398
1533,2026-03-27,09:18:01,176.578097,297.950014
1534,2026-03-27,09:18:01,179.436326,297.426057
1535,2026-03-27,09:18:01,181.723644,293.491035
1536,2026-03-27,09:18:01,183.40028,294.076418
1537,2026-03-27,09:18:01,186.941444,291.612031
1538,2026-03-27,09:18:01,189.965897,289.357241
1539,2026-03-27,09:18:01,190.518751,287.821547
1540,2026-03-27,09:18:01,192.433881,286.144912
1541,2026-03-27,09:18:01,196.564042,282.993975
1542,2026-03-27,09:18:02,201.073623,281.693144
1543,2026-03-27,09:18:02,202.934554,279.142048
1544,2026-03-27,09:18:02,205.055631,273.349708
1545,2026-03-27,09:18:02,208.408919,272.959447
1546,2026-03-27,09:18:02,212.914868,270.419193
1547,2026-03-27,09:18:02,216.983603,269.06055
1548,2026-03-27,09:18:02,219.346806,266.292646
1549,2026-03-27,09:18:02,223.513094,264.081228
1550,2026-03-27,09:18:02,226.382182,261.765011
1551,2026-03-27,09:18:02,225.872682,260.634002
1552,2026-03-27,09:18:02,227.990163,258.747787
1553,2026-03-27,09:18:02,231.126625,256.558038
1554,2026-03-27,09:18:02,232.568381,255.810044
1555,2026-03-27,09:18:02,235.354357,251.947273
1556,2026-03-27,09:18:02,237.265871,251.712411
1557,2026-03-27,09:18:02,242.028386,248.702415
1558,2026-03-27,09:18:02,243.358132,244.799887
1559,2026-03-27,09:18:02,245.388885,241.970574
1560,2026-03-27,09:18:02,249.388966,237.182759
1561,2026-03-27,09:18:02,252.373661,235.462752
1562,2026-03-27,09:18:02,254.494755,232.532255
1563,2026-03-27,09:18:02,256.95551,229.280151
1564,2026-03-27,09:18:02,261.02786,228.373178
1565,2026-03-27,09:18:02,263.896931,224.875369
1566,2026-03-27,09:18:02,267.434498,222.801261
1567,2026-03-27,09:18:02,271.694741,220.803019
1568,2026-03-27,09:18:02,271.91155,220.094783
1569,2026-03-27,09:18:02,276.934244,217.272681
1570,2026-03-27,09:18:02,280.208016,216.336811
1571,2026-03-27,09:18:02,283.236083,212.44874
1572,2026-03-27,09:18:02,284.591113,210.295134
1573,2026-03-27,09:18:02,288.659865,210.251762
1574,2026-03-27,09:18:02,289.2669,205.98429
1575,2026-03-27,09:18:02,294.224554,203.541606
1576,2026-03-27,09:18:02,296.374546,198.988671
1577,2026-03-27,09:18:02,305.592443,196.48093
1578,2026-03-27,09:18:02,307.001687,192.209844
1579,2026-03-27,09:18:02,312.974708,189.810515
1580,2026-03-27,09:18:02,313.552863,184.094059
1581,2026-03-27,09:18:02,319.865563,182.359611
1582,2026-03-27,09:18:02,324.834042,177.026171
1583,2026-03-27,09:18:02,326.767209,173.1128
1584,2026-03-27,09:18:02,327.630844,170.904996
1585,2026-03-27,09:18:02,330.673351,166.218348
1586,2026-03-27,09:18:02,332.429502,161.632901
1587,2026-03-27,09:18:02,334.50361,157.958024
1588,2026-03-27,09:18:02,335.674343,153.932644
1589,2026-03-27,09:18:02,337.481094,150.601059
1590,2026-03-27,09:18:02,339.295039,145.451898
1591,2026-03-27,09:18:02,339.645543,142.40939
1592,2026-03-27,09:18:02,342.482085,139.547539
1593,2026-03-27,09:18:02,345.235515,135.355943
1594,2026-03-27,09:18:02,344.259887,132.244772
1595,2026-03-27,09:18:02,347.667389,129.570823
1596,2026-03-27,09:18:02,349.893265,124.244611
1597,2026-03-27,09:18:02,351.974602,118.029489
1598,2026-03-27,09:18:02,354.41004,112.851422
1599,2026-03-27,09:18:02,356.80214,102.582022
1600,2026-03-27,09:18:02,359.320724,102.01471
1601,2026-03-27,09:18:02,360.097616,95.344295
1602,2026-03-27,09:18:02,360.91065,90.935899
1603,2026-03-27,09:18:02,360.130128,85.86985
1604,2026-03-27,09:18:02,361.564689,82.617746
1605,2026-03-27,09:18:02,361.951302,78.874222
1606,2026-03-27,09:18:02,360.495089,75.148762
1607,2026-03-27,09:18:02,361.842906,72.583217
1608,2026-03-27,09:18:02,361.73451,67.054655
1609,2026-03-27,09:18:02,361.785077,64.604738
1610,2026-03-27,09:18:02,362.926929,59.712138
1611,2026-03-27,09:18:02,359.804941,58.617263
1612,2026-03-27,09:18:02,362.84022,54.494326
1613,2026-03-27,09:18:02,364.607196,51.842058
1614,2026-03-27,09:18:02,364.954068,48.185257
1615,2026-03-27,09:18:02,362.533088,45.876265
1616,2026-03-27,09:18:02,362.50777,43.205931
1617,2026-03-27,09:18:02,364.195266,40.242909
1618,2026-03-27,09:18:02,362.854677,37.923078
1619,2026-03-27,09:18:02,363.548456,37.204003
1620,2026-03-27,09:18:02,362.746281,35.072074
1621,2026-03-27,09:18:02,362.337949,33.583334
1622,2026-03-27,09:18:02,361.239468,30.815439
1623,2026-03-27,09:18:02,360.686596,28.383592
1624,2026-03-27,09:18:02,362.670398,27.100819
1625,2026-03-27,09:18:02,363.089557,25.980653
1626,2026-03-27,09:18:02,362.283751,26.009559
1627,2026-03-27,09:18:02,364.188037,24.817123
1628,2026-03-27,09:18:02,363.216007,24.47746
1629,2026-03-27,09:18:02,364.459026,23.682501
1630,2026-03-27,09:18:02,366.164576,23.852334
1631,2026-03-27,09:18:02,365.658707,24.459393
1632,2026-03-27,09:18:02,365.528626,23.490989
1633,2026-03-27,09:18:02,367.523253,23.682501
1634,2026-03-27,09:18:02,365.651479,23.490989
1635,2026-03-27,09:18:02,364.433743,23.299477
1636,2026-03-27,09:18:02,364.646936,23.299477
1637,2026-03-27,09:18:02,363.519541,23.299477
1638,2026-03-27,09:18:02,361.517685,23.111577
1639,2026-03-27,09:18:02,362.258467,23.299477
1640,2026-03-27,09:18:02,362.576425,23.299477
1641,2026-03-27,09:18:02,362.305437,22.370823
1642,2026-03-27,09:18:02,363.895328,23.111577
1643,2026-03-27,09:18:02,363.631568,23.151326
1644,2026-03-27,09:18:02,362.749879,23.285024
1645,2026-03-27,09:18:02,362.778793,22.565949
