Export:,Graph,,,
File:,walk,,,
Units:,N/cm²,,,
Graphed Value:,Peak Pressure,,,
Frame,Date,Time,Left Insole,Right Insole
1174,2026-03-27,09:20:56,2.900646,10.352909
1175,2026-03-27,09:20:56,3.046082,10.352909
1176,2026-03-27,09:20:56,3.191518,10.352909
1177,2026-03-27,09:20:56,3.191518,10.352909
1178,2026-03-27,09:20:56,3.191518,10.105128
1179,2026-03-27,09:20:56,3.191518,10.105128
1180,2026-03-27,09:20:56,3.046082,9.860041
1181,2026-03-27,09:20:56,3.046082,9.860041
1182,2026-03-27,09:20:56,3.046082,9.614954
1183,2026-03-27,09:20:56,2.900646,9.614954
1184,2026-03-27,09:20:56,2.900646,9.614954
1185,2026-03-27,09:20:56,2.900646,9.367174
1186,2026-03-27,09:20:56,2.763289,9.367174
1187,2026-03-27,09:20:56,2.900646,9.367174
1188,2026-03-27,09:20:56,2.75521,9.119394
1189,2026-03-27,09:20:56,2.75521,9.119394
1190,2026-03-27,09:20:56,2.75521,9.119394
1191,2026-03-27,09:20:56,2.75521,8.874307
1192,2026-03-27,09:20:56,2.75521,8.874307
1193,2026-03-27,09:20:56,2.75521,8.629219
1194,2026-03-27,09:20:56,2.75521,8.381439
1195,2026-03-27,09:20:56,2.75521,8.136352
1196,2026-03-27,09:20:56,2.763289,7.888572
1197,2026-03-27,09:20:56,2.75521,7.888572
1198,2026-03-27,09:20:56,2.75521,7.888572
1199,2026-03-27,09:20:56,2.900646,7.643485
1200,2026-03-27,09:20:56,2.900646,7.643485
1201,2026-03-27,09:20:56,2.900646,7.643485
1202,2026-03-27,09:20:56,2.903339,7.643485
1203,2026-03-27,09:20:56,3.046082,7.643485
1204,2026-03-27,09:20:56,3.046082,7.398398
1205,2026-03-27,09:20:56,3.046082,7.398398
1206,2026-03-27,09:20:56,3.046082,7.398398
1207,2026-03-27,09:20:56,3.046082,7.150617
1208,2026-03-27,09:20:56,3.046082,6.90553
1209,2026-03-27,09:20:56,3.046082,6.90553
1210,2026-03-27,09:20:56,3.046082,6.690069
1211,2026-03-27,09:20:56,3.046082,6.690069
1212,2026-03-27,09:20:56,3.046082,6.477301
1213,2026-03-27,09:20:56,3.046082,6.477301
1214,2026-03-27,09:20:56,3.046082,6.26184
1215,2026-03-27,09:20:56,3.046082,6.26184
1216,2026-03-27,09:20:56,3.046082,6.26184
1217,2026-03-27,09:20:56,3.046082,6.26184
1218,2026-03-27,09:20:56,3.046082,6.26184
1219,2026-03-27,09:20:56,3.046082,6.26184
1220,2026-03-27,09:20:56,3.191518,6.26184
1221,2026-03-27,09:20:56,3.191518,6.26184
1222,2026-03-27,09:20:56,3.191518,6.26184
1223,2026-03-27,09:20:56,3.191518,6.26184
1224,2026-03-27,09:20:56,3.191518,6.049072
1225,2026-03-27,09:20:56,3.339648,6.049072
1226,2026-03-27,09:20:56,3.339648,6.049072
1227,2026-03-27,09:20:56,3.339648,5.836304
1228,2026-03-27,09:20:56,3.339648,6.049072
1229,2026-03-27,09:20:56,3.339648,5.836304
1230,2026-03-27,09:20:56,3.498551,5.836304
1231,2026-03-27,09:20:56,3.498551,6.049072
1232,2026-03-27,09:20:56,3.498551,6.049072
1233,2026-03-27,09:20:56,3.498551,5.836304
1234,2026-03-27,09:20:56,3.498551,6.049072
1235,2026-03-27,09:20:56,3.498551,6.049072
1236,2026-03-27,09:20:56,3.498551,5.836304
1237,2026-03-27,09:20:56,3.705932,6.049072
1238,2026-03-27,09:20:56,3.705932,6.049072
1239,2026-03-27,09:20:56,3.705932,6.049072
1240,2026-03-27,09:20:56,3.705932,6.049072
1241,2026-03-27,09:20:56,3.705932,6.26184
1242,2026-03-27,09:20:56,3.705932,6.26184
1243,2026-03-27,09:20:56,3.705932,6.26184
1244,2026-03-27,09:20:56,3.705932,6.477301
1245,2026-03-27,09:20:56,3.705932,6.26184
1246,2026-03-27,09:20:56,3.705932,6.477301
1247,2026-03-27,09:20:56,3.705932,6.26184
1248,2026-03-27,09:20:56,3.705932,6.26184
1249,2026-03-27,09:20:56,3.705932,6.26184
1250,2026-03-27,09:20:56,3.705932,6.26184
1251,2026-03-27,09:20:56,3.705932,6.26184
1252,2026-03-27,09:20:56,3.705932,6.477301
1253,2026-03-27,09:20:56,3.498551,6.477301
1254,2026-03-27,09:20:56,3.705932,6.690069
1255,2026-03-27,09:20:56,3.705932,6.90553
1256,2026-03-27,09:20:56,3.498551,6.90553
1257,2026-03-27,09:20:56,3.705932,7.150617
1258,2026-03-27,09:20:56,3.705932,7.398398
1259,2026-03-27,09:20:56,3.705932,7.888572
1260,2026-03-27,09:20:57,3.705932,8.136352
1261,2026-03-27,09:20:57,3.705932,8.136352
1262,2026-03-27,09:20:57,3.498551,8.629219
1263,2026-03-27,09:20:57,3.498551,8.874307
1264,2026-03-27,09:20:57,3.705932,9.119394
1265,2026-03-27,09:20:57,3.498551,9.367174
1266,2026-03-27,09:20:57,3.498551,9.614954
1267,2026-03-27,09:20:57,3.498551,9.614954
1268,2026-03-27,09:20:57,3.498551,9.614954
1269,2026-03-27,09:20:57,3.498551,9.860041
1270,2026-03-27,09:20:57,3.498551,9.860041
1271,2026-03-27,09:20:57,3.498551,10.105128
1272,2026-03-27,09:20:57,3.339648,9.860041
1273,2026-03-27,09:20:57,3.339648,10.105128
1274,2026-03-27,09:20:57,3.339648,10.105128
1275,2026-03-27,09:20:57,3.339648,10.352909
1276,2026-03-27,09:20:57,3.339648,10.352909
1277,2026-03-27,09:20:57,3.339648,10.352909
1278,2026-03-27,09:20:57,3.191518,10.352909
1279,2026-03-27,09:20:57,3.191518,10.105128
1280,2026-03-27,09:20:57,3.046082,10.105128
1281,2026-03-27,09:20:57,2.900646,10.105128
1282,2026-03-27,09:20:57,2.900646,9.860041
1283,2026-03-27,09:20:57,2.75521,9.614954
1284,2026-03-27,09:20:57,2.60708,9.367174
1285,2026-03-27,09:20:57,2.461644,9.119394
1286,2026-03-27,09:20:57,2.316207,8.874307
1287,2026-03-27,09:20:57,2.025335,8.629219
1288,2026-03-27,09:20:57,2.025335,8.381439
1289,2026-03-27,09:20:57,2.025335,8.136352
1290,2026-03-27,09:20:57,1.890672,8.136352
1291,2026-03-27,09:20:57,1.756008,7.888572
1292,2026-03-27,09:20:57,1.756008,7.888572
1293,2026-03-27,09:20:57,1.756008,7.643485
1294,2026-03-27,09:20:57,1.618652,7.643485
1295,2026-03-27,09:20:57,1.211969,7.643485
1296,2026-03-27,09:20:57,0.939949,7.643485
1297,2026-03-27,09:20:57,0,7.643485
1298,2026-03-27,09:20:57,0,7.643485
1299,2026-03-27,09:20:57,0,7.888572
1300,2026-03-27,09:20:57,0,7.888572
1301,2026-03-27,09:20:57,0,8.136352
1302,2026-03-27,09:20:57,0,8.381439
1303,2026-03-27,09:20:57,0,8.381439
1304,2026-03-27,09:20:57,0,8.629219
1305,2026-03-27,09:20:57,0,8.629219
1306,2026-03-27,09:20:57,0,8.874307
1307,2026-03-27,09:20:57,0,9.119394
1308,2026-03-27,09:20:57,0,9.119394
1309,2026-03-27,09:20:57,0,9.119394
1310,2026-03-27,09:20:57,0,9.119394
1311,2026-03-27,09:20:57,0,9.367174
1312,2026-03-27,09:20:57,0,9.614954
1313,2026-03-27,09:20:57,0,9.614954
1314,2026-03-27,09:20:57,0,9.860041
1315,2026-03-27,09:20:57,0,10.105128
1316,2026-03-27,09:20:57,0,10.352909
1317,2026-03-27,09:20:57,0,10.352909
1318,2026-03-27,09:20:57,0,10.665327
1319,2026-03-27,09:20:57,0,10.665327
1320,2026-03-27,09:20:57,0,10.980439
1321,2026-03-27,09:20:57,0,10.980439
1322,2026-03-27,09:20:57,0,10.980439
1323,2026-03-27,09:20:57,0,11.292858
1324,2026-03-27,09:20:57,0,10.980439
1325,2026-03-27,09:20:57,0,10.980439
1326,2026-03-27,09:20:57,0,10.980439
1327,2026-03-27,09:20:57,0,10.980439
1328,2026-03-27,09:20:57,0,10.980439
1329,2026-03-27,09:20:57,0,10.980439
1330,2026-03-27,09:20:57,0,10.980439
1331,2026-03-27,09:20:57,0,11.292858
1332,2026-03-27,09:20:57,0,11.292858
1333,2026-03-27,09:20:57,0,11.292858
1334,2026-03-27,09:20:57,0,11.605277
1335,2026-03-27,09:20:57,0,11.605277
1336,2026-03-27,09:20:57,0,11.920389
1337,2026-03-27,09:20:57,0,12.235501
1338,2026-03-27,09:20:57,0,12.545226
1339,2026-03-27,09:20:57,0,12.545226
1340,2026-03-27,09:20:57,0,12.857645
1341,2026-03-27,09:20:57,0,13.172757
1342,2026-03-27,09:20:57,0,13.172757
1343,2026-03-27,09:20:57,0,13.485175
1344,2026-03-27,09:20:57,0,13.485175
1345,2026-03-27,09:20:57,0,13.485175
1346,2026-03-27,09:20:57,0,13.485175
1347,2026-03-27,09:20:57,0,13.797594
1348,2026-03-27,09:20:57,0,14.112706
1349,2026-03-27,09:20:57,0,14.425125
1350,2026-03-27,09:20:57,0,14.737543
1351,2026-03-27,09:20:57,0,15.052655
1352,2026-03-27,09:20:57,0,15.362381
1353,2026-03-27,09:20:57,0,15.677493
1354,2026-03-27,09:20:57,0,15.989911
1355,2026-03-27,09:20:57,0,16.30233
1356,2026-03-27,09:20:57,0,16.617442
1357,2026-03-27,09:20:57,0,16.929861
1358,2026-03-27,09:20:57,0,16.929861
1359,2026-03-27,09:20:57,0,16.617442
1360,2026-03-27,09:20:57,0,16.617442
1361,2026-03-27,09:20:57,0,16.30233
1362,2026-03-27,09:20:57,0,15.677493
1363,2026-03-27,09:20:57,0,15.362381
1364,2026-03-27,09:20:57,0,14.425125
1365,2026-03-27,09:20:57,0,13.797594
1366,2026-03-27,09:20:57,0,12.235501
1367,2026-03-27,09:20:57,0,10.105128
1368,2026-03-27,09:20:57,0,7.888572
1369,2026-03-27,09:20:57,0.853765,5.410768
1370,2026-03-27,09:20:57,1.354712,3.038002
1371,2026-03-27,09:20:57,1.993016,1.292767
1372,2026-03-27,09:20:57,2.852167,1.139251
1373,2026-03-27,09:20:57,3.283089,1.139251
1374,2026-03-27,09:20:57,3.829822,0.991121
1375,2026-03-27,09:20:57,4.236505,0.991121
1376,2026-03-27,09:20:57,4.850569,0.991121
1377,2026-03-27,09:20:57,5.550818,0.991121
1378,2026-03-27,09:20:57,6.606578,0.842992
1379,2026-03-27,09:20:57,7.683884,0.842992
1380,2026-03-27,09:20:57,8.823135,0.842992
1381,2026-03-27,09:20:57,9.860041,0.694862
1382,2026-03-27,09:20:57,11.193207,0.694862
1383,2026-03-27,09:20:57,12.380937,0.694862
1384,2026-03-27,09:20:57,13.272408,0
1385,2026-03-27,09:20:57,13.878392,0
1386,2026-03-27,09:20:57,14.46283,0
1387,2026-03-27,09:20:57,15.052655,0
1388,2026-03-27,09:20:57,15.647867,0
1389,2026-03-27,09:20:57,16.224225,0
1390,2026-03-27,09:20:57,16.515098,0
1391,2026-03-27,09:20:57,17.10223,0
1392,2026-03-27,09:20:57,17.10223,0
1393,2026-03-27,09:20:57,17.48198,0
1394,2026-03-27,09:20:57,17.48198,0
1395,2026-03-27,09:20:57,17.48198,0
1396,2026-03-27,09:20:57,17.48198,0
1397,2026-03-27,09:20:57,17.10223,0
1398,2026-03-27,09:20:57,16.805971,0
1399,2026-03-27,09:20:57,16.515098,0
1400,2026-03-27,09:20:57,16.224225,0
1401,2026-03-27,09:20:57,15.927966,0
1402,2026-03-27,09:20:57,15.637094,0
1403,2026-03-27,09:20:57,15.340835,0
1404,2026-03-27,09:20:57,15.049962,0
1405,2026-03-27,09:20:57,14.756396,0
1406,2026-03-27,09:20:57,14.46283,0
1407,2026-03-27,09:20:57,14.171958,0
1408,2026-03-27,09:20:57,13.878392,0
1409,2026-03-27,09:20:57,13.878392,0
1410,2026-03-27,09:20:58,13.587519,0
1411,2026-03-27,09:20:58,13.587519,0
1412,2026-03-27,09:20:58,13.587519,0
1413,2026-03-27,09:20:58,13.29126,0
1414,2026-03-27,09:20:58,13.29126,0
1415,2026-03-27,09:20:58,13.29126,0
1416,2026-03-27,09:20:58,13.29126,0
1417,2026-03-27,09:20:58,13.29126,0
1418,2026-03-27,09:20:58,13.29126,0
1419,2026-03-27,09:20:58,13.587519,0
1420,2026-03-27,09:20:58,13.587519,0
1421,2026-03-27,09:20:58,13.587519,0
1422,2026-03-27,09:20:58,13.587519,0
1423,2026-03-27,09:20:58,13.587519,0
1424,2026-03-27,09:20:58,13.587519,0
1425,2026-03-27,09:20:58,13.878392,0
1426,2026-03-27,09:20:58,13.878392,0
1427,2026-03-27,09:20:58,13.878392,0
1428,2026-03-27,09:20:58,13.878392,0
1429,2026-03-27,09:20:58,13.878392,0
1430,2026-03-27,09:20:58,13.878392,0
1431,2026-03-27,09:20:58,13.587519,0
1432,2026-03-27,09:20:58,13.587519,0
1433,2026-03-27,09:20:58,13.587519,0
1434,2026-03-27,09:20:58,13.587519,0
1435,2026-03-27,09:20:58,13.587519,0
1436,2026-03-27,09:20:58,13.29126,0
1437,2026-03-27,09:20:58,13.29126,0
1438,2026-03-27,09:20:58,13.29126,0
1439,2026-03-27,09:20:58,13.29126,0
1440,2026-03-27,09:20:58,13.29126,0
1441,2026-03-27,09:20:58,13.29126,0
1442,2026-03-27,09:20:58,13.000388,0
1443,2026-03-27,09:20:58,13.000388,0
1444,2026-03-27,09:20:58,13.000388,0
1445,2026-03-27,09:20:58,13.000388,0
1446,2026-03-27,09:20:58,12.706822,0
1447,2026-03-27,09:20:58,12.706822,0
1448,2026-03-27,09:20:58,12.706822,0
1449,2026-03-27,09:20:58,12.706822,0
1450,2026-03-27,09:20:58,12.413256,0
1451,2026-03-27,09:20:58,12.413256,0
1452,2026-03-27,09:20:58,12.122384,0.794513
1453,2026-03-27,09:20:58,12.087371,0.921096
1454,2026-03-27,09:20:58,11.788419,1.176957
1455,2026-03-27,09:20:58,11.48408,1.556707
1456,2026-03-27,09:20:58,10.953507,2.065734
1457,2026-03-27,09:20:58,10.581836,2.701344
1458,2026-03-27,09:20:58,10.070116,3.210371
1459,2026-03-27,09:20:58,9.843882,4.080296
1460,2026-03-27,09:20:58,9.614954,4.893662
1461,2026-03-27,09:20:58,9.24867,5.300345
1462,2026-03-27,09:20:58,9.054755,5.704334
1463,2026-03-27,09:20:58,9.025129,5.909022
1464,2026-03-27,09:20:58,8.823135,6.315705
1465,2026-03-27,09:20:58,8.591514,6.722388
1466,2026-03-27,09:20:58,8.359893,7.382238
1467,2026-03-27,09:20:58,8.128272,8.982037
1468,2026-03-27,09:20:58,7.896652,10.360989
1469,2026-03-27,09:20:58,7.842786,11.276699
1470,2026-03-27,09:20:58,8.777349,11.583731
1471,2026-03-27,09:20:58,9.951612,11.583731
1472,2026-03-27,09:20:58,11.042385,11.691461
1473,2026-03-27,09:20:58,12.25166,11.88807
1474,2026-03-27,09:20:58,13.460936,11.88807
1475,2026-03-27,09:20:58,14.667519,11.993107
1476,2026-03-27,09:20:58,15.572455,12.300139
1477,2026-03-27,09:20:58,16.480086,12.300139
1478,2026-03-27,09:20:58,17.463127,12.601785
1479,2026-03-27,09:20:58,18.365371,12.300139
1480,2026-03-27,09:20:58,19.262228,12.300139
1481,2026-03-27,09:20:58,20.611553,12.300139
1482,2026-03-27,09:20:58,21.50841,12.300139
1483,2026-03-27,09:20:58,22.410654,12.300139
1484,2026-03-27,09:20:58,23.310204,12.601785
1485,2026-03-27,09:20:58,24.212448,12.300139
1486,2026-03-27,09:20:58,24.212448,12.300139
1487,2026-03-27,09:20:58,24.212448,12.300139
1488,2026-03-27,09:20:58,23.765366,12.300139
1489,2026-03-27,09:20:58,22.410654,11.993107
1490,2026-03-27,09:20:58,21.50841,11.387122
1491,2026-03-27,09:20:58,20.390706,11.08009
1492,2026-03-27,09:20:58,19.938237,10.476799
1493,2026-03-27,09:20:58,19.025221,10.126675
1494,2026-03-27,09:20:58,17.662429,9.763084
1495,2026-03-27,09:20:58,16.913701,9.418346
1496,2026-03-27,09:20:58,15.707119,8.955105
1497,2026-03-27,09:20:58,13.598293,8.48917
1498,2026-03-27,09:20:58,10.886175,8.254856
1499,2026-03-27,09:20:58,9.138246,7.786228
1500,2026-03-27,09:20:58,7.059046,7.320293
1501,2026-03-27,09:20:58,5.424235,7.088672
1502,2026-03-27,09:20:58,4.015657,6.90553
1503,2026-03-27,09:20:58,3.14304,7.150617
1504,2026-03-27,09:20:58,2.72289,7.398398
1505,2026-03-27,09:20:58,2.286582,7.398398
1506,2026-03-27,09:20:58,2.146532,7.398398
1507,2026-03-27,09:20:58,1.726383,7.643485
1508,2026-03-27,09:20:58,1.168877,7.643485
1509,2026-03-27,09:20:58,0.888777,7.888572
1510,2026-03-27,09:20:58,0.748728,8.136352
1511,2026-03-27,09:20:58,0.748728,8.136352
1512,2026-03-27,09:20:58,0.883391,8.136352
1513,2026-03-27,09:20:58,0.883391,8.136352
1514,2026-03-27,09:20:58,0.883391,8.381439
1515,2026-03-27,09:20:58,0.883391,8.136352
1516,2026-03-27,09:20:58,0.883391,8.381439
1517,2026-03-27,09:20:58,0.883391,8.381439
1518,2026-03-27,09:20:58,0.883391,8.381439
1519,2026-03-27,09:20:58,1.034214,8.381439
1520,2026-03-27,09:20:58,1.034214,8.874307
1521,2026-03-27,09:20:58,1.034214,9.119394
1522,2026-03-27,09:20:58,1.034214,9.119394
1523,2026-03-27,09:20:58,1.034214,9.367174
1524,2026-03-27,09:20:58,1.034214,9.614954
1525,2026-03-27,09:20:58,0.883391,9.614954
1526,2026-03-27,09:20:58,0.883391,9.614954
1527,2026-03-27,09:20:58,0.883391,9.614954
1528,2026-03-27,09:20:58,0.883391,9.860041
1529,2026-03-27,09:20:58,0.883391,9.614954
1530,2026-03-27,09:20:58,0.883391,9.614954
1531,2026-03-27,09:20:58,0.883391,9.614954
1532,2026-03-27,09:20:58,0.732568,9.367174
1533,2026-03-27,09:20:58,0.732568,8.874307
1534,2026-03-27,09:20:58,0.732568,8.629219
1535,2026-03-27,09:20:58,0.732568,8.381439
1536,2026-03-27,09:20:58,0.732568,8.381439
1537,2026-03-27,09:20:58,0.732568,8.629219
1538,2026-03-27,09:20:58,0.732568,8.629219
1539,2026-03-27,09:20:58,0.732568,8.874307
1540,2026-03-27,09:20:58,0.732568,8.874307
1541,2026-03-27,09:20:58,0.732568,9.119394
1542,2026-03-27,09:20:58,0.883391,9.119394
1543,2026-03-27,09:20:58,0.883391,9.367174
1544,2026-03-27,09:20:58,0.883391,9.614954
1545,2026-03-27,09:20:58,0.883391,9.860041
1546,2026-03-27,09:20:58,0.883391,9.860041
1547,2026-03-27,09:20:58,0.883391,10.105128
1548,2026-03-27,09:20:58,0.883391,10.105128
1549,2026-03-27,09:20:58,0.883391,10.352909
1550,2026-03-27,09:20:58,0.883391,10.105128
1551,2026-03-27,09:20:58,0.732568,10.105128
1552,2026-03-27,09:20:58,0.732568,10.352909
1553,2026-03-27,09:20:58,0.732568,10.352909
1554,2026-03-27,09:20:58,0.732568,10.665327
1555,2026-03-27,09:20:58,0,10.980439
1556,2026-03-27,09:20:58,0,10.980439
1557,2026-03-27,09:20:58,0,11.605277
1558,2026-03-27,09:20:58,0,11.920389
1559,2026-03-27,09:20:58,0,11.920389
1560,2026-03-27,09:20:58,0,12.235501
1561,2026-03-27,09:20:59,0,12.235501
1562,2026-03-27,09:20:59,0,12.545226
1563,2026-03-27,09:20:59,0,12.545226
1564,2026-03-27,09:20:59,0,12.545226
1565,2026-03-27,09:20:59,0,12.545226
1566,2026-03-27,09:20:59,0,12.235501
1567,2026-03-27,09:20:59,0,12.545226
1568,2026-03-27,09:20:59,0,12.235501
1569,2026-03-27,09:20:59,0,11.920389
1570,2026-03-27,09:20:59,0,11.920389
1571,2026-03-27,09:20:59,0,11.920389
1572,2026-03-27,09:20:59,0,11.605277
1573,2026-03-27,09:20:59,0,11.605277
1574,2026-03-27,09:20:59,0,11.292858
1575,2026-03-27,09:20:59,0,10.665327
1576,2026-03-27,09:20:59,0,10.352909
1577,2026-03-27,09:20:59,0,9.860041
1578,2026-03-27,09:20:59,0,9.367174
1579,2026-03-27,09:20:59,0,8.874307
1580,2026-03-27,09:20:59,0,8.381439
1581,2026-03-27,09:20:59,0,7.643485
1582,2026-03-27,09:20:59,0,6.690069
1583,2026-03-27,09:20:59,0,6.049072
1584,2026-03-27,09:20:59,0,5.195307
1585,2026-03-27,09:20:59,0,4.128774
1586,2026-03-27,09:20:59,0,3.328875
1587,2026-03-27,09:20:59,1.580946,2.456257
1588,2026-03-27,09:20:59,2.720197,1.669824
1589,2026-03-27,09:20:59,3.832515,1.284687
1590,2026-03-27,09:20:59,5.060644,1.139251
1591,2026-03-27,09:20:59,6.086778,0.996508
1592,2026-03-27,09:20:59,6.90553,0.996508
1593,2026-03-27,09:20:59,7.608472,1.139251
1594,2026-03-27,09:20:59,8.308721,0.991121
1595,2026-03-27,09:20:59,8.777349,0.991121
1596,2026-03-27,09:20:59,9.245977,0.991121
1597,2026-03-27,09:20:59,9.714605,0.991121
1598,2026-03-27,09:20:59,10.439093,0.991121
1599,2026-03-27,09:20:59,11.042385,0.842992
1600,2026-03-27,09:20:59,11.346723,0.842992
1601,2026-03-27,09:20:59,11.645676,0.842992
1602,2026-03-27,09:20:59,11.947321,0.694862
1603,2026-03-27,09:20:59,12.25166,0.694862
1604,2026-03-27,09:20:59,12.25166,0.694862
1605,2026-03-27,09:20:59,12.553306,0.694862
1606,2026-03-27,09:20:59,12.852258,0.694862
1607,2026-03-27,09:20:59,12.852258,0
1608,2026-03-27,09:20:59,12.553306,0
1609,2026-03-27,09:20:59,12.25166,0
1610,2026-03-27,09:20:59,11.947321,0
1611,2026-03-27,09:20:59,12.087371,0
1612,2026-03-27,09:20:59,12.39171,0
1613,2026-03-27,09:20:59,12.693356,0
1614,2026-03-27,09:20:59,12.992308,0
1615,2026-03-27,09:20:59,12.992308,0
1616,2026-03-27,09:20:59,13.296647,0
1617,2026-03-27,09:20:59,12.992308,0
1618,2026-03-27,09:20:59,13.296647,0
1619,2026-03-27,09:20:59,13.296647,0
1620,2026-03-27,09:20:59,13.296647,0
1621,2026-03-27,09:20:59,12.992308,0
1622,2026-03-27,09:20:59,12.992308,0
1623,2026-03-27,09:20:59,12.693356,0
1624,2026-03-27,09:20:59,12.39171,0
1625,2026-03-27,09:20:59,12.087371,0
1626,2026-03-27,09:20:59,11.791112,0
1627,2026-03-27,09:20:59,11.486773,0
1628,2026-03-27,09:20:59,11.187821,0
1629,2026-03-27,09:20:59,10.886175,0
1630,2026-03-27,09:20:59,10.740739,0
1631,2026-03-27,09:20:59,10.58453,0
