[Force Data],,,,,,,,,,,,,,,,,,,,,
NumberOfForcePlates=3,,,,,,,,,,,,,,,,,,,,,
SampleRate=2400.000000,,,,,,,,,,,,,,,,,,,,,
NumberOfSamples=24040,,,,,,,,,,,,,,,,,,,,,
#Sample,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,FX3,FY3,FZ3,X3,Y3,Z3,MZ3
10657,51.61,6.67,386.53,318.26,284.51,0,518.53,-13.99,-5.46,151.1,746.17,320.35,0,20.65,0,0,0,1421.8,223.3,0,0
10658,51.65,6.48,386.3,318.38,284.67,0,544.95,-14.26,-5.7,150.82,746.84,319.96,0,22.38,0,0,0,1421.8,223.3,0,0
10659,51.6,6.45,387.03,318.3,284.61,0,556.11,-14.33,-5.87,150.82,747.22,319.51,0,21.78,0,0,0,1421.8,223.3,0,0
10660,51.76,6.4,387.3,318.22,284.59,0,540.8,-14.27,-5.85,150.23,746.95,320.13,0,17.39,0,0,0,1421.8,223.3,0,0
10661,51.81,6.4,387.53,318.34,284.66,0,537.06,-14.16,-5.94,150.01,746.82,319.76,0,16.88,0,0,0,1421.8,223.3,0,0
10662,51.89,6.4,387.84,318.33,284.59,0,557.1,-14.23,-6,149.83,746.89,319.95,0,1.93,0,0,0,1421.8,223.3,0,0
10663,51.73,6.4,388.2,318.3,284.68,0,531.1,-14.13,-5.98,149.92,747.11,319.99,0,2.98,0,0,0,1421.8,223.3,0,0
10664,51.63,6.44,388.65,318.23,284.65,0,513.73,-14.17,-5.98,149.55,746.79,319.91,0,-1.06,0,0,0,1421.8,223.3,0,0
10665,51.67,6.46,388.61,318.24,284.85,0,527.54,-14.2,-5.88,148.83,746.81,320.46,0,-8.55,0,0,0,1421.8,223.3,0,0
10666,51.67,6.33,389.11,318.34,284.92,0,537.61,-14,-5.79,148.6,746.58,320.33,0,35.77,0,0,0,1421.8,223.3,0,0
10667,51.8,6.45,389.56,318.25,284.8,0,538.49,-13.91,-5.66,148.65,746.66,320.33,0,15.23,0,0,0,1421.8,223.3,0,0
10668,51.76,6.46,389.92,318.32,284.88,0,545.73,-13.81,-5.53,147.97,746.04,320.81,0,38.18,0,0,0,1421.8,223.3,0,0
10669,51.86,6.27,389.92,318.38,284.94,0,545.41,-13.79,-5.56,147.74,746.39,320.79,0,22.5,0,0,0,1421.8,223.3,0,0
10670,52,6.13,390.33,318.38,284.96,0,544.06,-13.81,-5.8,147.6,746.48,320.24,0,25.68,0,0,0,1421.8,223.3,0,0
10671,51.87,6.27,391.19,318.33,284.95,0,513.41,-13.73,-5.69,147.56,746.55,320.84,0,34.86,0,0,0,1421.8,223.3,0,0
10672,52,6.18,391.64,318.25,284.92,0,528.37,-13.81,-5.88,147.2,746.32,320.74,0,3.5,0,0,0,1421.8,223.3,0,0
10673,51.82,6.09,391.59,318.32,285.14,0,528.52,-13.63,-5.61,146.7,746.01,321.15,0,52.14,0,0,0,1421.8,223.3,0,0
10674,51.84,6.17,392.23,318.22,285.01,0,515.61,-13.58,-5.51,146.93,745.89,320.99,0,0.44,0,0,0,1421.8,223.3,0,0
10675,51.75,6.04,392.72,318.31,285.08,0,537.88,-13.52,-5.47,146.57,746.26,320.86,0,40.96,0,0,0,1421.8,223.3,0,0
10676,51.88,5.95,392.68,318.26,285.14,0,555.28,-13.43,-5.46,145.66,745.89,321.34,0,56.31,0,0,0,1421.8,223.3,0,0
10677,51.79,6.05,393.49,318.33,285.08,0,511.32,-13.37,-5.33,146.07,745.62,320.85,0,63.29,0,0,0,1421.8,223.3,0,0
10678,52.05,5.94,393.72,318.41,285.13,0,511.13,-13.49,-5.74,145.57,746.24,320.77,0,67.09,0,0,0,1421.8,223.3,0,0
10679,52,5.86,394.3,318.35,285.15,0,505.94,-13.56,-5.94,145.25,746.95,320.57,0,38.37,0,0,0,1421.8,223.3,0,0
10680,52.07,5.86,394.71,318.36,285.25,0,501.34,-13.59,-6,144.84,746.87,320.4,0,16.93,0,0,0,1421.8,223.3,0,0
10681,51.96,5.74,394.85,318.38,285.35,0,494.05,-13.54,-5.99,144.61,746.95,320.81,0,16.95,0,0,0,1421.8,223.3,0,0
10682,52.14,5.74,395.03,318.56,285.51,0,536.31,-13.57,-5.89,144.48,746.95,320.71,0,20,0,0,0,1421.8,223.3,0,0
10683,52.09,5.69,395.84,318.46,285.43,0,531.03,-13.39,-5.87,144.11,746.62,320.6,0,23.93,0,0,0,1421.8,223.3,0,0
10684,52.19,5.77,396.07,318.48,285.45,0,511.32,-13.25,-5.85,143.8,746.73,320.82,0,50.03,0,0,0,1421.8,223.3,0,0
10685,52.11,5.73,396.88,318.43,285.49,0,499.65,-13.19,-5.77,143.21,746.79,321.11,0,45.32,0,0,0,1421.8,223.3,0,0
10686,52.25,5.61,397.34,318.3,285.47,0,510.1,-13.18,-5.65,143.03,746.39,321.07,0,28.84,0,0,0,1421.8,223.3,0,0
10687,52.09,5.47,397.33,318.45,285.73,0,511.38,-13.06,-5.65,142.94,746.13,320.94,0,38.22,0,0,0,1421.8,223.3,0,0
10688,52.27,5.4,398.28,318.52,285.6,0,478.39,-12.97,-5.66,142.03,745.77,321.78,0,33.51,0,0,0,1421.8,223.3,0,0
10689,52.51,5.42,398.47,318.52,285.57,0,496.98,-12.98,-5.64,142.26,745.99,321.37,0,40.46,0,0,0,1421.8,223.3,0,0
10690,52.5,5.39,398.87,318.58,285.69,0,514.74,-12.98,-5.78,141.49,745.79,321.2,0,33.27,0,0,0,1421.8,223.3,0,0
10691,52.42,5.21,399.64,318.44,285.68,0,534.4,-12.87,-5.67,141.53,745.98,321.69,0,32.65,0,0,0,1421.8,223.3,0,0
10692,52.37,5.2,399.82,318.45,285.84,0,552.14,-12.86,-5.69,140.99,745.78,321.44,0,37.75,0,0,0,1421.8,223.3,0,0
10693,52.36,5.36,400.41,318.47,285.89,0,497.87,-12.73,-5.41,140.95,745.67,321.95,0,66.97,0,0,0,1421.8,223.3,0,0
10694,52.47,5.14,400.77,318.51,285.92,0,488.98,-12.68,-5.43,140.35,745.49,321.72,0,69.88,0,0,0,1421.8,223.3,0,0
10695,52.54,5.06,400.77,318.5,285.99,0,517.47,-12.65,-5.3,140.31,745.54,321.69,0,79.44,0,0,0,1421.8,223.3,0,0
10696,52.6,5.01,401.54,318.49,285.96,0,485.88,-12.44,-5.37,139.86,745.48,321.95,0,66.41,0,0,0,1421.8,223.3,0,0
10697,52.66,4.87,402.03,318.6,286.03,0,491.08,-12.48,-5.26,139.13,745.35,322.36,0,55.96,0,0,0,1421.8,223.3,0,0
10698,52.72,4.89,403.16,318.48,285.92,0,493.37,-12.6,-5.68,138.95,745.66,321.86,0,43.66,0,0,0,1421.8,223.3,0,0
10699,52.75,4.84,403.66,318.42,285.99,0,507.54,-12.61,-6.01,138.54,746.11,321.44,0,30.96,0,0,0,1421.8,223.3,0,0
10700,52.81,4.84,403.39,318.57,286.21,0,505.32,-12.58,-5.85,138.63,746.29,320.98,0,41.01,0,0,0,1421.8,223.3,0,0
10701,52.77,4.82,404.43,318.64,286.06,0,470.16,-12.38,-5.7,137.9,746.07,321.37,0,56.31,0,0,0,1421.8,223.3,0,0
10702,52.71,4.72,404.29,318.57,286.27,0,464.22,-12.27,-5.68,137.54,746.15,321.76,0,72.84,0,0,0,1421.8,223.3,0,0
10703,52.65,4.75,405.15,318.64,286.27,0,467.22,-12.34,-5.61,137.31,746.63,321.6,0,53.76,0,0,0,1421.8,223.3,0,0
10704,52.81,4.76,405.65,318.67,286.21,0,444.83,-12.26,-5.67,137.13,746.31,321.48,0,51.06,0,0,0,1421.8,223.3,0,0
10705,52.86,4.63,405.47,318.85,286.52,0,473.6,-12.2,-5.73,136.77,746.06,321.38,0,50.86,0,0,0,1421.8,223.3,0,0
10706,52.98,4.52,406.51,318.72,286.32,0,493.05,-12.03,-5.73,136.41,745.75,321.74,0,45.42,0,0,0,1421.8,223.3,0,0
10707,52.95,4.43,406.82,318.71,286.38,0,503.76,-11.95,-5.49,135.96,745.53,321.9,0,66.31,0,0,0,1421.8,223.3,0,0
10708,53,4.5,407.14,318.69,286.56,0,475.58,-11.89,-5.41,135.91,745.46,321.85,0,65.44,0,0,0,1421.8,223.3,0,0
10709,53.04,4.49,407.87,318.64,286.53,0,494.79,-11.86,-5.51,135.87,745.93,322.02,0,67.73,0,0,0,1421.8,223.3,0,0
10710,52.96,4.42,408.63,318.63,286.53,0,452.97,-11.85,-5.51,135.23,745.47,321.76,0,60.28,0,0,0,1421.8,223.3,0,0
10711,53.13,4.25,409.09,318.68,286.54,0,435.41,-11.74,-5.39,134.96,745.8,321.99,0,88.38,0,0,0,1421.8,223.3,0,0
10712,52.98,4.22,409.09,318.7,286.69,0,413.68,-11.67,-5.4,134.64,745.64,321.98,0,73.5,0,0,0,1421.8,223.3,0,0
10713,53.13,4.19,409.31,318.7,286.71,0,454.29,-11.51,-5.22,134.05,745.26,322.53,0,82.29,0,0,0,1421.8,223.3,0,0
10714,53.2,4.15,409.99,318.63,286.69,0,503.68,-11.42,-5.11,133.69,745.25,322.59,0,85.08,0,0,0,1421.8,223.3,0,0
10715,53.24,4.03,410.9,318.52,286.72,0,505.46,-11.48,-5.29,133.28,745.11,322.55,0,74.76,0,0,0,1421.8,223.3,0,0
10716,53.33,3.98,411.17,318.65,286.68,0,483.45,-11.35,-5.31,133.38,744.78,322.66,0,65.01,0,0,0,1421.8,223.3,0,0
10717,53.43,4.02,411.58,318.63,286.73,0,499.88,-11.38,-5.3,132.65,744.68,322.81,0,65.84,0,0,0,1421.8,223.3,0,0
10718,53.36,3.91,411.84,318.78,286.83,0,476.8,-11.35,-5.45,132.55,745.48,321.95,0,73.26,0,0,0,1421.8,223.3,0,0
10719,53.4,4.03,412.7,318.82,286.82,0,444.37,-11.32,-5.59,132.28,745.92,321.75,0,61.3,0,0,0,1421.8,223.3,0,0
10720,53.4,3.98,413.16,318.72,286.78,0,415.54,-11.24,-5.47,131.74,745.7,321.98,0,74.91,0,0,0,1421.8,223.3,0,0
10721,53.48,3.9,413.2,318.83,286.91,0,435.6,-11.2,-5.47,131.42,745.63,322.11,0,62.47,0,0,0,1421.8,223.3,0,0
10722,53.61,3.82,413.79,318.8,286.82,0,442.89,-11.1,-5.46,131.19,745.63,321.93,0,70.95,0,0,0,1421.8,223.3,0,0
10723,53.69,3.76,414.11,318.85,286.96,0,478.21,-11.05,-5.59,130.83,746.04,322.05,0,59.38,0,0,0,1421.8,223.3,0,0
10724,53.67,3.81,414.74,318.81,287.03,0,464.92,-10.97,-5.54,130.69,746.29,321.84,0,80.96,0,0,0,1421.8,223.3,0,0
10725,53.72,3.63,415.37,318.81,286.95,0,470.92,-11.09,-5.56,130.29,745.73,321.89,0,38.21,0,0,0,1421.8,223.3,0,0
10726,53.75,3.8,416.14,318.81,286.92,0,420.41,-10.87,-5.45,130.19,745.48,321.93,0,81.1,0,0,0,1421.8,223.3,0,0
10727,53.88,3.63,416.19,318.85,287,0,446.31,-10.66,-5.17,129.7,745.17,322.46,0,87.85,0,0,0,1421.8,223.3,0,0
10728,53.69,3.67,416.91,318.79,287.06,0,422.41,-10.57,-5.16,129.33,745.21,322.16,0,113,0,0,0,1421.8,223.3,0,0
10729,53.83,3.66,417.32,318.78,287.02,0,411.24,-10.47,-5.12,129.06,745.57,322.09,0,104.24,0,0,0,1421.8,223.3,0,0
10730,53.74,3.68,417.86,318.78,286.96,0,419.01,-10.46,-5.05,128.7,745.33,322.43,0,100.16,0,0,0,1421.8,223.3,0,0
10731,53.98,3.62,418.63,318.62,286.99,0,429.07,-10.47,-5.11,128.16,745.15,322.82,0,104.35,0,0,0,1421.8,223.3,0,0
10732,54.1,3.54,418.81,318.76,287.11,0,479.67,-10.32,-5.16,127.93,745.08,322.58,0,92.4,0,0,0,1421.8,223.3,0,0
10733,54.04,3.48,419.04,318.81,287.12,0,443.2,-10.19,-5.27,127.39,744.39,322.93,0,93.85,0,0,0,1421.8,223.3,0,0
10734,54.17,3.39,419.67,318.58,287.09,0,453.09,-10.12,-5.04,127.57,744.5,322.39,0,126.03,0,0,0,1421.8,223.3,0,0
10735,54.14,3.44,420.35,318.68,287.02,0,440.96,-10.06,-5.12,126.8,744.8,323.03,0,81.87,0,0,0,1421.8,223.3,0,0
10736,54.12,3.43,420.44,318.69,287.21,0,431.18,-9.9,-5.06,126.53,744.31,322.93,0,100.34,0,0,0,1421.8,223.3,0,0
10737,54.13,3.63,421.57,318.53,287.17,0,398.98,-9.86,-4.97,126.3,744.62,322.95,0,134.34,0,0,0,1421.8,223.3,0,0
10738,54.24,3.65,421.62,318.74,287.16,0,407.62,-9.98,-5.21,126.02,745.47,322.23,0,117.2,0,0,0,1421.8,223.3,0,0
10739,54.29,3.55,422.16,318.79,287.12,0,428.46,-10,-5.33,126.07,745.85,322.01,0,95.72,0,0,0,1421.8,223.3,0,0
10740,54.3,3.53,422.57,318.81,287.12,0,426.15,-9.87,-5.34,125.39,745.27,321.95,0,105.35,0,0,0,1421.8,223.3,0,0
10741,54.41,3.48,422.93,318.86,287.18,0,422.37,-9.78,-5.26,125.07,745.48,322.11,0,97.88,0,0,0,1421.8,223.3,0,0
10742,54.54,3.48,423.79,318.67,287.06,0,399.76,-9.74,-5.36,124.21,745.14,322.38,0,72.49,0,0,0,1421.8,223.3,0,0
10743,54.73,3.34,424.11,318.8,287.13,0,406.53,-9.66,-5.3,124.57,745.57,322.26,0,82.83,0,0,0,1421.8,223.3,0,0
10744,54.7,3.44,424.25,318.77,287.28,0,422.22,-9.6,-5.45,123.67,745.48,322.4,0,77.67,0,0,0,1421.8,223.3,0,0
10745,54.65,3.48,424.61,318.81,287.25,0,409.99,-9.53,-5.36,123.57,745.6,322.16,0,60.41,0,0,0,1421.8,223.3,0,0
10746,54.76,3.38,425.46,318.82,287.18,0,429.59,-9.38,-5.21,123.26,745.31,322.42,0,89.89,0,0,0,1421.8,223.3,0,0
10747,54.82,3.38,425.65,318.85,287.34,0,446.54,-9.26,-4.95,123.35,744.87,322.29,0,111.44,0,0,0,1421.8,223.3,0,0
10748,54.82,3.38,426.37,318.7,287.35,0,442.92,-9.24,-4.91,122.76,744.54,322.93,0,104.3,0,0,0,1421.8,223.3,0,0
10749,54.98,3.47,426.74,318.71,287.21,0,445.61,-9.11,-4.91,122.03,744.25,322.71,0,120.13,0,0,0,1421.8,223.3,0,0
10750,55.08,3.38,426.87,318.86,287.22,0,442.9,-9,-4.96,122.17,744.62,322.44,0,118.01,0,0,0,1421.8,223.3,0,0
10751,55.15,3.37,427.59,318.77,287.19,0,446.69,-9,-5.1,121.72,744.85,322.44,0,84.7,0,0,0,1421.8,223.3,0,0
10752,55.08,3.4,427.82,318.76,287.28,0,420.97,-8.98,-5.12,120.99,744.6,322.68,0,101.01,0,0,0,1421.8,223.3,0,0
10753,55.27,3.45,428.37,318.56,287.27,0,410.93,-8.91,-5.02,121.22,744.4,322.72,0,103.57,0,0,0,1421.8,223.3,0,0
10754,55.27,3.4,428.59,318.71,287.28,0,466.92,-8.66,-4.75,120.77,744.06,323.34,0,104.53,0,0,0,1421.8,223.3,0,0
10755,55.13,3.54,429.36,318.62,287.3,0,415.78,-8.54,-4.63,120.41,743.76,323.6,0,117.41,0,0,0,1421.8,223.3,0,0
10756,55.29,3.55,430,318.54,287.3,0,451.17,-8.51,-4.65,120.22,744.17,322.85,0,121.67,0,0,0,1421.8,223.3,0,0
10757,55.45,3.47,430.18,318.66,287.33,0,447.69,-8.4,-4.63,120.09,743.86,322.62,0,142.86,0,0,0,1421.8,223.3,0,0
10758,55.59,3.48,430.59,318.63,287.3,0,398.06,-8.45,-4.9,119.31,745.11,322.22,0,128.86,0,0,0,1421.8,223.3,0,0
10759,55.63,3.44,431.45,318.59,287.19,0,413.93,-8.5,-5.23,118.9,745.31,322.09,0,108.96,0,0,0,1421.8,223.3,0,0
10760,55.64,3.48,431.81,318.62,287.18,0,376.23,-8.48,-5.23,118.63,745.09,322.15,0,89.66,0,0,0,1421.8,223.3,0,0
10761,55.84,3.44,432.49,318.65,287.19,0,403.28,-8.34,-5.15,118.49,744.84,322.06,0,103.29,0,0,0,1421.8,223.3,0,0
10762,55.96,3.59,432.45,318.71,287.35,0,401.23,-8.22,-5.13,118.27,745,321.9,0,121.94,0,0,0,1421.8,223.3,0,0
10763,55.94,3.6,432.86,318.62,287.32,0,414.88,-8.14,-5.07,117.99,745.19,321.95,0,97.82,0,0,0,1421.8,223.3,0,0
10764,56.03,3.63,433.17,318.64,287.38,0,438.34,-8.12,-5.09,117.63,745.45,321.96,0,102.24,0,0,0,1421.8,223.3,0,0
10765,56.12,3.63,433.4,318.83,287.42,0,433.98,-8,-5.02,117.45,745.23,321.54,0,125.12,0,0,0,1421.8,223.3,0,0
10766,56.12,3.55,434.12,318.79,287.17,0,407.58,-7.87,-5.09,116.68,744.59,321.81,0,86.65,0,0,0,1421.8,223.3,0,0
10767,56.15,3.57,434.85,318.55,287.24,0,391.67,-7.7,-4.96,116.64,744.63,322.33,0,112.49,0,0,0,1421.8,223.3,0,0
10768,56.35,3.45,435.21,318.63,287.26,0,406.79,-7.57,-4.81,116.32,744.68,322.81,0,140.32,0,0,0,1421.8,223.3,0,0
10769,56.51,3.55,435.53,318.69,287.2,0,389.49,-7.53,-4.91,115.73,744.37,323.03,0,120.14,0,0,0,1421.8,223.3,0,0
10770,56.57,3.68,436.12,318.57,287.32,0,390.85,-7.63,-4.88,115.19,744.36,322.74,0,105.91,0,0,0,1421.8,223.3,0,0
10771,56.57,3.66,436.03,318.67,287.29,0,395.01,-7.55,-4.82,115.14,744.36,322.15,0,116.37,0,0,0,1421.8,223.3,0,0
10772,56.69,3.71,436.89,318.67,287.27,0,413.79,-7.44,-4.75,114.91,744.28,322.61,0,144.74,0,0,0,1421.8,223.3,0,0
10773,56.69,3.71,437.07,318.49,287.28,0,436.7,-7.32,-4.58,114.37,743.86,322.78,0,159.33,0,0,0,1421.8,223.3,0,0
10774,56.71,3.68,437.57,318.41,287.32,0,396.39,-7.13,-4.39,114.64,743.63,322.94,0,133.32,0,0,0,1421.8,223.3,0,0
10775,56.82,3.77,438.12,318.32,287.22,0,379.04,-7.05,-4.47,113.78,743.51,323.16,0,134.27,0,0,0,1421.8,223.3,0,0
10776,56.93,3.71,438.52,318.56,287.41,0,412.05,-7.06,-4.53,114.01,743.95,322.29,0,123.76,0,0,0,1421.8,223.3,0,0
10777,57.09,3.64,439.2,318.44,287.21,0,393.27,-7.01,-4.56,113.28,743.41,323.07,0,121.16,0,0,0,1421.8,223.3,0,0
10778,57.17,3.83,439.66,318.43,287.14,0,373.68,-6.98,-4.87,113.1,744.92,322.49,0,114.13,0,0,0,1421.8,223.3,0,0
10779,57.33,3.93,440.16,318.42,287.18,0,371.22,-7.09,-5.01,112.82,745.01,321.81,0,93.66,0,0,0,1421.8,223.3,0,0
10780,57.38,3.92,440.16,318.57,287.23,0,384.3,-7.07,-4.95,112.51,744.51,321.94,0,97.32,0,0,0,1421.8,223.3,0,0
10781,57.4,4,440.75,318.46,287.25,0,404.68,-6.92,-4.94,112.14,745.03,322.13,0,107.14,0,0,0,1421.8,223.3,0,0
10782,57.55,3.99,441.02,318.5,287.21,0,386.88,-6.8,-4.98,111.24,744.78,322.66,0,102.25,0,0,0,1421.8,223.3,0,0
10783,57.56,4.06,441.61,318.5,287.17,0,368.44,-6.68,-4.93,111.78,745.09,321.75,0,120.99,0,0,0,1421.8,223.3,0,0
10784,57.65,4,441.84,318.49,287.1,0,355.94,-6.56,-4.9,111.55,744.79,321.75,0,119.12,0,0,0,1421.8,223.3,0,0
10785,57.85,3.97,442.56,318.38,287.19,0,369.17,-6.53,-4.91,111.15,745.08,322.02,0,122.65,0,0,0,1421.8,223.3,0,0
10786,57.83,4.1,443.15,318.32,287.17,0,355.6,-6.45,-4.85,110.6,744.51,322.39,0,117.33,0,0,0,1421.8,223.3,0,0
10787,58.1,4.03,443.16,318.44,287.18,0,382.37,-6.44,-4.66,110.33,744.2,322.75,0,131.52,0,0,0,1421.8,223.3,0,0
10788,58.08,4.12,443.25,318.47,287.15,0,398.12,-6.29,-4.63,110.06,743.93,322.88,0,110.83,0,0,0,1421.8,223.3,0,0
10789,58.1,4.11,443.97,318.47,287.03,0,383.55,-6.19,-4.7,110.2,744.17,322.27,0,127.88,0,0,0,1421.8,223.3,0,0
10790,58.21,4.13,444.38,318.34,287.26,0,363.77,-6.16,-4.76,109.74,743.96,322.18,0,127.37,0,0,0,1421.8,223.3,0,0
10791,58.24,4.1,444.65,318.38,287.16,0,409.22,-6.11,-4.53,109.56,743.83,322.56,0,117.67,0,0,0,1421.8,223.3,0,0
10792,58.28,4.2,445.47,318.25,287.05,0,369.79,-5.91,-4.59,109.11,743.73,322.52,0,138.27,0,0,0,1421.8,223.3,0,0
10793,58.42,4.25,445.83,318.22,286.94,0,336.11,-5.86,-4.53,108.7,743.17,322.74,0,145.05,0,0,0,1421.8,223.3,0,0
10794,58.5,4.1,445.88,318.3,287.07,0,373.55,-5.84,-4.4,108.7,743.14,322.96,0,160.98,0,0,0,1421.8,223.3,0,0
10795,58.66,4.19,446.51,318.28,287.15,0,391.5,-5.62,-4.46,108.34,743.61,322.96,0,127.52,0,0,0,1421.8,223.3,0,0
10796,58.71,4.22,447.1,318.11,287.04,0,393.91,-5.65,-4.35,108.02,743.63,322.91,0,150.5,0,0,0,1421.8,223.3,0,0
10797,58.75,4.31,447.42,318.11,287.02,0,378.92,-5.64,-4.36,107.71,743.23,322.98,0,120.67,0,0,0,1421.8,223.3,0,0
10798,58.98,4.46,447.7,318.2,287.1,0,358.66,-5.7,-4.72,107.29,744.17,322.43,0,128.08,0,0,0,1421.8,223.3,0,0
10799,58.88,4.44,448.24,318.35,286.95,0,318.51,-5.7,-4.79,107.34,744.63,322.14,0,118.24,0,0,0,1421.8,223.3,0,0
10800,58.94,4.46,448.51,318.23,286.99,0,325.66,-5.63,-4.67,107.52,744.63,321.5,0,126.69,0,0,0,1421.8,223.3,0,0
10801,59,4.39,449.32,318.22,286.86,0,317.21,-5.48,-4.66,107.15,744.69,321.58,0,125.79,0,0,0,1421.8,223.3,0,0
10802,59.09,4.55,449.28,318.32,286.97,0,332.25,-5.43,-4.68,106.52,744.26,322.28,0,123.68,0,0,0,1421.8,223.3,0,0
10803,59.29,4.52,449.64,318.22,286.91,0,350.52,-5.31,-4.63,106.48,744.32,321.95,0,128.53,0,0,0,1421.8,223.3,0,0
10804,59.4,4.55,450.46,318.18,286.94,0,345.61,-5.08,-4.68,106.02,744.06,322,0,151.94,0,0,0,1421.8,223.3,0,0
10805,59.46,4.53,450.69,318.13,286.99,0,356.55,-5.16,-4.75,105.66,744.56,322.34,0,125.95,0,0,0,1421.8,223.3,0,0
10806,59.54,4.57,451.01,318.31,286.95,0,332.14,-5.12,-4.57,106.02,744.34,321.81,0,109.16,0,0,0,1421.8,223.3,0,0
10807,59.5,4.48,451.5,318.18,286.95,0,341.47,-5.08,-4.45,105.66,743.66,322.11,0,121.81,0,0,0,1421.8,223.3,0,0
10808,59.37,4.7,452.09,318.08,286.91,0,281.98,-5.05,-4.4,105.12,743.26,322.63,0,92.01,0,0,0,1421.8,223.3,0,0
10809,59.55,4.48,452,318.27,286.93,0,315.24,-4.95,-4.37,105.07,744.16,322.47,0,121.13,0,0,0,1421.8,223.3,0,0
10810,59.54,4.55,452.77,318.1,286.85,0,314.72,-4.78,-4.5,104.08,743.27,322.64,0,138.74,0,0,0,1421.8,223.3,0,0
10811,59.58,4.55,452.95,318.15,286.87,0,339.45,-4.7,-4.47,104.66,743.56,322.23,0,128.16,0,0,0,1421.8,223.3,0,0
10812,59.65,4.4,453.58,318.17,286.87,0,354.8,-4.56,-4.52,104.12,743.87,322.23,0,140.52,0,0,0,1421.8,223.3,0,0
10813,59.7,4.33,453.9,317.98,286.96,0,355.38,-4.51,-4.36,103.63,742.74,323.08,0,132.28,0,0,0,1421.8,223.3,0,0
10814,59.84,4.46,454.58,318.05,286.9,0,341.95,-4.45,-4.4,103.67,743.05,322.53,0,136.82,0,0,0,1421.8,223.3,0,0
10815,59.94,4.57,454.99,318.01,286.75,0,304.75,-4.41,-4.25,103.89,743.3,322.33,0,148.24,0,0,0,1421.8,223.3,0,0
10816,60.04,4.75,455.67,317.93,286.8,0,313.34,-4.32,-4.23,103.13,742.73,323.07,0,147.36,0,0,0,1421.8,223.3,0,0
10817,60.2,4.86,455.95,318.01,286.92,0,338.65,-4.32,-4.14,103.26,742.9,322.66,0,144.1,0,0,0,1421.8,223.3,0,0
10818,60.31,4.97,456.4,318.03,286.83,0,310.61,-4.3,-4.53,103.12,744.26,321.77,0,131.61,0,0,0,1421.8,223.3,0,0
10819,60.49,5.09,456.68,318.04,286.83,0,315.68,-4.34,-4.6,102.8,743.91,321.5,0,116.51,0,0,0,1421.8,223.3,0,0
10820,60.58,5.08,456.91,318.04,286.84,0,365.22,-4.25,-4.55,102.44,744.05,322.14,0,123.53,0,0,0,1421.8,223.3,0,0
10821,60.66,5.06,457.86,317.99,286.82,0,323.9,-4.04,-4.6,102.44,744.4,321.52,0,147.3,0,0,0,1421.8,223.3,0,0
10822,60.71,5.21,458.22,317.98,286.71,0,299.82,-4.07,-4.7,101.76,744.16,322.13,0,137.9,0,0,0,1421.8,223.3,0,0
10823,60.82,5.23,458.54,317.9,286.68,0,318.2,-4.14,-4.58,101.85,744.23,321.91,0,106.63,0,0,0,1421.8,223.3,0,0
10824,61.1,5.4,458.95,318.06,286.8,0,306.06,-3.98,-4.58,101.63,744.61,322.12,0,108.33,0,0,0,1421.8,223.3,0,0
10825,61,5.51,459.13,318.06,286.81,0,287.12,-3.89,-4.54,101.49,744.11,322.05,0,127.89,0,0,0,1421.8,223.3,0,0
10826,60.98,5.52,459.81,317.85,286.69,0,302.75,-3.87,-4.42,101.17,743.33,322.63,0,124.56,0,0,0,1421.8,223.3,0,0
10827,61.13,5.6,460.4,317.88,286.72,0,299.04,-3.75,-4.36,101.13,742.92,321.97,0,133.74,0,0,0,1421.8,223.3,0,0
10828,61.13,5.7,460.36,317.94,286.73,0,302.96,-3.66,-4.28,101.17,743.22,321.77,0,136.02,0,0,0,1421.8,223.3,0,0
10829,61.2,5.52,460.58,317.99,286.82,0,326.49,-3.48,-4.31,100.58,743.11,322.24,0,144.92,0,0,0,1421.8,223.3,0,0
10830,61.25,5.53,461.31,317.96,286.71,0,294.52,-3.4,-4.25,100.4,743.07,322.44,0,148.77,0,0,0,1421.8,223.3,0,0
10831,61.19,5.4,461.48,317.9,286.64,0,307.64,-3.4,-4.45,100.09,742.87,322.44,0,156.58,0,0,0,1421.8,223.3,0,0
10832,61.26,5.51,461.8,317.85,286.66,0,296.84,-3.42,-4.39,99.9,743.21,322.17,0,139.28,0,0,0,1421.8,223.3,0,0
10833,61.4,5.59,462.21,317.84,286.63,0,327.96,-3.34,-4.22,99.68,742.59,322.61,0,126.02,0,0,0,1421.8,223.3,0,0
10834,61.36,5.66,462.26,317.86,286.74,0,295.93,-3.23,-3.93,99.32,742.03,323.46,0,163.88,0,0,0,1421.8,223.3,0,0
10835,61.32,5.78,463.08,317.73,286.65,0,302.95,-3.2,-3.88,98.73,741.76,324.07,0,155.52,0,0,0,1421.8,223.3,0,0
10836,61.55,5.78,463.4,317.75,286.74,0,326.03,-3.08,-3.93,99.23,741.88,322.76,0,150.4,0,0,0,1421.8,223.3,0,0
10837,61.51,5.67,463.66,317.79,286.7,0,310.21,-2.95,-3.88,98.91,742.54,323.46,0,175.77,0,0,0,1421.8,223.3,0,0
