sample,right_foot,left_foot
6452,258.95,300.33
6453,258.86,300.42
6454,258.23,300.65
6455,258.36,300.56
6456,258.72,300.74
6457,259.18,299.66
6458,258.95,300.34
6459,258.99,300.38
6460,258.28,300.52
6461,258.36,300.34
6462,258.86,300.2
6463,258.59,299.93
6464,258.18,300.33
6465,258.0,300.24
6466,258.09,300.38
6467,258.36,300.24
6468,258.59,299.97
6469,258.45,300.11
6470,258.54,300.33
6471,258.09,300.15
6472,258.0,300.02
6473,258.23,300.24
6474,258.5,300.24
6475,258.86,299.88
6476,258.36,299.97
6477,257.95,300.2
6478,258.23,299.93
6479,258.22,299.88
6480,258.59,300.02
6481,258.68,300.02
6482,257.82,299.88
6483,257.86,300.47
6484,258.13,299.79
6485,258.23,300.06
6486,258.41,299.83
6487,257.82,300.01
6488,257.86,299.92
6489,258.0,299.88
6490,258.0,299.83
6491,258.27,299.29
6492,258.22,300.01
6493,258.5,299.93
6494,257.82,300.02
6495,257.59,299.79
6496,258.23,299.97
6497,258.14,299.65
6498,257.82,299.61
6499,257.91,299.66
6500,257.91,299.61
6501,257.64,299.93
6502,258.18,299.65
6503,258.05,299.83
6504,258.0,299.56
6505,257.82,299.83
6506,257.46,299.43
6507,257.68,299.56
6508,257.86,299.88
6509,257.78,299.83
6510,257.95,299.88
6511,257.82,298.98
6512,257.14,299.84
6513,257.28,299.07
6514,257.41,299.84
6515,257.82,300.01
6516,257.64,299.74
6517,257.91,299.25
6518,257.77,299.29
6519,257.91,299.88
6520,257.5,299.2
6521,257.59,299.34
6522,257.51,299.43
6523,257.19,299.65
6524,257.05,299.61
6525,257.28,299.97
6526,257.23,299.74
6527,257.64,299.56
6528,257.28,299.83
6529,257.46,299.92
6530,257.0,299.92
6531,257.24,299.48
6532,257.69,299.48
6533,257.37,299.7
6534,257.41,299.88
6535,257.14,299.61
6536,257.23,299.57
6537,257.68,299.61
6538,257.59,299.66
6539,257.19,299.57
6540,257.32,299.79
6541,256.96,299.79
6542,257.23,299.56
6543,257.27,299.92
6544,257.5,299.7
6545,257.27,299.93
6546,256.64,300.02
6547,257.05,299.34
6548,257.28,299.93
6549,257.42,299.97
6550,257.1,299.75
6551,256.69,299.88
6552,256.73,299.66
6553,257.09,299.48
6554,257.23,299.79
6555,257.5,300.02
6556,257.46,300.11
6557,257.15,299.75
6558,257.24,299.84
6559,256.96,300.02
6560,257.32,299.79
6561,256.92,299.89
6562,256.91,299.66
6563,257.14,299.7
6564,256.96,299.84
6565,257.41,299.93
6566,257.15,300.24
6567,257.01,300.42
6568,257.01,299.84
6569,257.1,300.11
6570,256.73,300.06
6571,256.96,299.84
6572,257.14,299.66
6573,256.87,299.89
6574,256.73,299.89
6575,256.83,299.48
6576,257.05,299.93
6577,257.19,299.57
6578,256.87,300.07
6579,256.91,299.89
6580,257.41,299.8
6581,257.09,299.7
6582,256.96,299.7
6583,256.87,299.79
6584,256.83,299.98
6585,257.01,299.48
6586,257.19,299.7
6587,256.6,299.75
6588,257.05,299.79
6589,256.92,299.48
6590,256.73,299.57
6591,256.87,299.44
6592,257.14,299.7
6593,257.14,299.89
6594,256.92,299.39
6595,257.14,299.57
6596,257.14,300.02
6597,257.14,299.8
6598,257.23,299.66
6599,257.28,300.12
6600,257.28,300.16
6601,257.14,299.62
6602,257.14,299.66
6603,256.96,299.93
6604,256.6,299.97
6605,257.19,299.61
6606,256.96,299.75
6607,256.83,299.93
6608,257.05,299.66
6609,257.14,299.75
6610,257.14,299.89
6611,257.23,299.8
6612,257.32,299.8
6613,257.1,299.98
6614,257.14,299.79
6615,257.05,299.88
6616,256.92,299.93
6617,257.23,299.57
6618,257.59,299.66
6619,257.18,299.62
6620,257.23,300.07
6621,257.23,300.02
6622,257.05,299.88
6623,257.09,299.2
6624,257.19,299.57
6625,257.37,300.02
6626,257.23,299.93
6627,257.27,299.7
6628,257.36,299.66
6629,257.14,299.79
6630,256.82,299.79
6631,257.32,299.7
6632,257.23,299.89
6633,256.87,299.66
6634,257.23,299.93
6635,257.41,299.89
6636,257.14,299.39
6637,256.64,299.39
6638,256.96,299.57
6639,257.09,299.58
6640,257.36,299.89
6641,257.28,299.8
6642,257.01,299.84
6643,257.18,299.57
6644,257.18,299.43
6645,257.45,300.15
6646,257.27,299.84
6647,257.14,299.93
6648,257.27,299.66
6649,257.14,299.88
6650,257.46,299.61
6651,257.68,300.02
6652,257.73,299.57
6653,257.27,299.43
6654,257.32,299.93
6655,256.91,299.57
6656,257.32,299.84
6657,257.18,299.44
6658,257.5,299.44
6659,257.63,299.75
6660,257.09,299.71
6661,257.18,299.93
6662,257.36,299.3
6663,257.5,299.7
6664,257.18,299.75
6665,257.36,299.71
6666,257.14,299.89
6667,257.27,299.66
6668,257.68,299.66
6669,257.46,299.61
6670,257.41,299.93
6671,257.36,299.66
6672,257.5,299.98
6673,257.32,299.98
6674,257.73,299.44
6675,257.63,299.84
6676,257.49,299.75
6677,257.68,299.35
6678,257.23,299.57
6679,257.19,299.62
6680,257.45,299.84
6681,257.64,299.89
6682,257.45,299.75
6683,257.27,299.93
6684,257.63,299.75
6685,257.72,299.7
6686,257.68,299.93
6687,257.05,299.66
6688,257.28,299.48
6689,257.59,299.79
6690,257.81,299.89
6691,257.77,299.8
6692,257.45,299.57
6693,257.59,299.48
6694,256.82,299.48
6695,257.32,299.8
6696,257.64,299.84
6697,257.59,300.07
6698,257.05,299.98
6699,257.18,299.66
6700,257.18,300.07
6701,257.72,300.21
6702,257.77,299.98
6703,257.72,299.79
6704,257.9,299.75
6705,257.41,299.75
6706,257.32,299.98
6707,257.32,299.88
6708,257.09,300.2
6709,257.23,299.93
6710,257.09,299.98
6711,257.22,299.8
6712,257.27,300.11
6713,257.45,299.57
6714,257.45,299.21
6715,257.77,299.84
6716,257.46,300.16
6717,257.1,300.25
6718,257.05,299.71
6719,257.5,299.98
6720,257.27,300.12
6721,257.23,299.8
6722,257.36,299.84
6723,257.36,299.48
6724,257.59,299.66
6725,257.27,300.02
6726,257.37,299.97
6727,257.1,300.06
6728,257.68,299.7
6729,257.18,299.29
6730,257.18,299.8
6731,257.28,299.66
6732,257.18,299.62
6733,257.0,299.75
6734,257.59,300.34
6735,257.1,299.61
6736,257.19,300.07
6737,257.0,299.35
6738,257.45,300.03
6739,256.95,299.98
6740,257.0,299.93
6741,257.09,300.2
6742,256.91,299.89
6743,257.28,299.62
6744,257.32,299.8
6745,257.23,299.62
6746,256.96,299.89
6747,256.87,299.62
6748,257.28,299.93
6749,257.59,299.57
6750,257.14,299.57
6751,257.09,300.07
6752,256.91,299.43
6753,257.28,299.89
6754,257.09,299.57
6755,256.96,300.07
6756,256.91,299.84
6757,257.37,300.12
6758,257.27,299.66
6759,257.19,299.39
6760,256.64,299.3
6761,256.92,299.98
6762,256.87,300.11
6763,256.87,299.7
6764,257.32,299.84
6765,256.95,299.7
6766,257.05,299.75
6767,256.73,299.61
6768,257.0,299.39
6769,257.05,299.88
6770,257.37,299.79
6771,257.14,299.71
6772,257.41,299.93
6773,256.73,299.93
6774,257.0,299.61
6775,256.87,299.75
6776,257.1,299.57
6777,257.32,300.11
6778,257.27,299.71
6779,256.55,299.84
6780,256.6,299.93
6781,257.05,300.34
6782,257.18,299.79
6783,257.41,299.61
6784,257.0,299.97
6785,257.18,299.84
6786,256.96,300.02
6787,257.41,299.89
6788,257.19,299.84
6789,257.05,299.48
6790,256.64,299.48
6791,256.86,299.89
6792,256.68,299.89
6793,256.82,299.39
6794,256.73,299.71
6795,257.1,299.8
6796,256.87,299.48
6797,256.6,299.57
6798,256.83,299.98
6799,256.91,299.98
6800,257.18,299.84
6801,256.82,299.71
6802,256.82,299.98
6803,257.32,299.98
6804,257.18,299.93
6805,257.0,300.16
6806,257.1,299.84
6807,256.96,299.8
6808,256.96,299.84
6809,256.91,300.11
6810,257.28,300.02
6811,257.41,299.8
6812,257.32,299.35
6813,257.05,299.35
6814,256.64,299.8
6815,256.96,299.84
6816,257.01,299.89
6817,257.05,299.66
6818,257.14,299.62
6819,257.23,299.66
6820,257.14,300.12
6821,256.96,299.8
6822,256.82,299.93
6823,257.0,299.89
6824,257.32,299.75
6825,257.1,299.39
6826,256.73,300.02
6827,256.82,299.84
6828,257.0,299.75
6829,257.18,299.8
6830,257.36,299.39
6831,257.05,299.8
6832,256.86,299.66
6833,257.05,299.44
6834,257.23,299.48
6835,256.96,300.11
6836,257.68,299.8
6837,257.05,299.89
6838,257.0,299.8
6839,256.96,299.84
6840,257.45,300.25
6841,257.05,299.66
6842,257.18,299.75
6843,257.28,299.71
6844,257.5,299.66
6845,257.73,300.07
6846,257.46,300.11
6847,257.64,299.39
6848,257.36,299.7
6849,257.32,300.02
6850,257.23,299.66
6851,257.68,299.71
6852,257.45,299.26
6853,257.59,299.71
6854,257.27,299.8
6855,257.18,299.57
6856,257.77,299.84
6857,257.45,300.25
6858,257.23,299.71
6859,257.18,300.03
6860,257.14,299.85
6861,257.45,300.25
6862,257.59,299.89
6863,257.77,299.71
6864,258.0,299.71
6865,257.64,300.02
6866,257.23,299.89
6867,257.59,299.93
6868,257.82,299.93
6869,257.68,299.93
6870,258.09,300.02
6871,257.63,300.07
6872,257.59,300.02
6873,257.32,299.84
6874,257.86,299.66
6875,257.95,299.98
6876,257.73,300.2
6877,257.68,299.62
6878,257.64,299.89
6879,257.64,299.62
6880,257.96,299.98
6881,257.86,300.07
6882,258.04,300.21
6883,258.0,300.02
6884,257.81,299.93
6885,258.08,299.89
6886,257.77,299.84
6887,257.82,300.11
6888,258.09,299.75
6889,258.09,299.84
6890,257.73,299.98
6891,258.09,299.8
6892,258.13,299.8
6893,258.18,299.98
6894,257.77,300.07
6895,258.09,300.12
6896,257.96,300.03
6897,258.54,300.16
6898,258.09,299.62
6899,258.04,299.76
6900,258.5,299.98
6901,258.04,299.94
6902,258.4,299.8
6903,258.09,299.89
6904,258.04,299.71
6905,258.18,299.3
6906,258.18,299.71
6907,258.09,299.89
6908,258.1,299.66
6909,258.77,299.66
6910,258.27,299.66
6911,258.22,299.89
6912,257.96,300.12
6913,257.82,300.52
6914,258.0,299.75
6915,258.5,299.93
6916,258.36,300.12
6917,258.14,300.16
6918,257.91,299.89
6919,257.82,300.34
6920,258.27,299.71
6921,258.18,299.62
6922,258.41,299.75
6923,258.14,299.66
6924,258.09,299.89
6925,258.55,299.8
6926,258.59,299.93
6927,258.68,299.84
6928,258.72,299.75
6929,258.05,300.07
6930,258.45,300.12
6931,258.27,299.76
6932,258.77,299.71
6933,258.45,299.71
6934,258.27,299.98
6935,257.91,300.2
6936,258.46,299.71
6937,258.05,299.58
6938,258.14,299.48
6939,258.55,300.25
6940,258.27,299.85
6941,258.18,299.94
6942,258.45,299.84
6943,258.54,300.16
6944,258.41,299.8
6945,258.05,299.66
6946,257.96,299.62
6947,258.41,299.8
6948,258.36,299.89
6949,258.73,299.62
6950,257.82,299.89
6951,258.14,299.84
6952,258.22,300.25
6953,258.09,299.89
6954,258.27,299.93
6955,258.59,299.71
6956,258.23,300.03
6957,257.91,300.03
6958,258.0,299.94
6959,258.36,299.8
6960,258.28,299.98
6961,258.23,300.57
6962,258.41,300.16
6963,258.18,299.71
6964,257.73,300.11
6965,258.0,299.48
6966,257.91,299.71
6967,257.87,300.03
6968,257.87,300.39
6969,258.0,300.39
6970,257.96,300.12
6971,257.91,299.98
6972,258.09,299.85
6973,258.14,300.03
6974,258.46,299.76
6975,258.23,299.89
6976,258.23,300.03
6977,258.09,300.48
6978,258.14,299.99
6979,258.23,299.98
6980,258.27,299.94
6981,258.18,300.12
6982,258.5,300.43
6983,258.82,300.07
6984,258.5,300.07
6985,258.37,299.98
6986,258.27,300.07
6987,258.19,299.98
6988,258.1,300.12
6989,258.18,300.43
6990,258.46,300.21
6991,258.05,300.16
6992,258.41,300.39
6993,258.19,299.99
6994,258.27,300.03
6995,258.59,300.12
6996,258.5,300.39
6997,257.6,300.17
6998,258.19,299.9
6999,258.14,300.21
7000,258.0,300.39
7001,258.59,300.62
7002,258.23,300.53
7003,258.09,300.57
7004,258.14,300.44
7005,258.41,300.66
7006,258.41,300.62
7007,258.55,300.25
7008,258.41,300.16
7009,257.87,300.52
7010,257.92,300.8
7011,258.01,300.66
7012,258.86,299.71
7013,258.23,300.34
7014,258.05,300.48
7015,258.59,300.39
7016,258.28,300.53
7017,258.5,300.44
7018,258.73,300.62
7019,258.37,300.26
7020,258.23,300.17
7021,257.95,300.66
7022,258.14,300.34
7023,258.72,300.93
7024,258.73,300.21
7025,258.28,300.62
7026,258.46,300.88
7027,258.1,300.71
7028,258.55,300.53
7029,258.28,300.53
7030,258.09,300.48
7031,258.27,300.43
7032,257.91,300.34
7033,258.0,300.26
7034,258.41,300.35
7035,258.77,301.02
7036,258.55,300.39
7037,258.14,300.44
7038,258.14,300.48
7039,258.05,300.62
7040,258.22,301.11
7041,258.18,300.71
7042,258.27,300.43
7043,258.27,300.79
7044,257.87,300.25
7045,258.28,300.52
7046,258.14,300.43
7047,258.23,300.43
7048,258.14,300.39
7049,258.54,300.34
7050,258.09,300.79
7051,258.18,300.44
7052,258.18,300.43
7053,258.18,300.39
7054,257.96,300.7
7055,257.69,300.39
7056,258.01,300.21
7057,257.64,300.07
7058,257.86,299.98
7059,257.87,299.76
7060,257.37,300.66
7061,257.95,300.16
7062,258.04,300.43
7063,258.23,300.16
7064,257.91,299.84
7065,257.96,300.2
7066,257.68,300.52
7067,257.59,300.7
7068,257.87,300.02
7069,258.14,300.2
7070,258.27,299.84
7071,257.95,300.25
7072,257.5,300.11
7073,257.33,300.43
7074,257.37,300.11
7075,257.77,299.98
7076,257.87,299.98
7077,258.27,300.16
7078,257.41,299.8
7079,257.95,299.98
7080,257.82,300.07
7081,257.82,300.2
7082,257.77,300.43
7083,257.37,300.16
7084,257.73,299.66
7085,257.86,300.11
7086,257.78,300.25
7087,257.95,299.75
7088,257.68,300.06
7089,257.41,300.2
7090,257.42,300.43
7091,257.5,300.16
7092,257.46,299.8
7093,257.86,299.93
7094,257.32,299.98
7095,257.37,300.11
7096,257.37,299.75
7097,257.68,299.98
7098,257.78,299.48
7099,257.73,299.8
7100,257.51,299.66
7101,257.32,300.38
7102,257.27,299.88
7103,257.91,299.93
7104,257.91,300.02
7105,257.91,299.66
7106,257.5,299.97
7107,257.77,299.97
7108,257.64,299.38
7109,257.24,299.57
7110,257.87,299.75
7111,257.5,299.74
7112,257.64,300.02
7113,257.05,299.61
7114,257.37,299.75
7115,257.59,299.66
7116,257.59,299.61
7117,257.05,299.66
7118,257.33,299.7
7119,257.24,299.12
7120,257.41,299.93
7121,257.68,299.79
7122,257.77,299.25
7123,257.27,299.61
7124,257.14,299.56
7125,257.19,299.38
7126,257.19,299.38
7127,257.42,299.61
7128,257.42,299.61
7129,257.1,299.43
7130,257.46,299.84
7131,257.23,299.2
7132,257.27,299.29
7133,257.45,299.29
7134,257.14,299.61
7135,257.01,299.57
7136,257.24,299.3
7137,257.46,299.66
7138,257.91,299.66
7139,257.69,299.48
7140,257.6,299.3
7141,256.82,299.34
7142,257.36,299.2
7143,257.5,299.34
7144,257.78,299.61
7145,257.51,299.2
7146,257.78,299.2
7147,257.41,300.01
7148,257.37,299.65
7149,257.42,299.43
7150,257.37,299.38
7151,257.59,299.2
7152,257.28,299.16
7153,257.15,299.02
7154,257.1,299.34
7155,257.06,299.56
7156,257.37,299.56
7157,257.19,299.84
7158,257.41,299.03
7159,257.77,299.16
7160,257.37,299.43
7161,257.37,299.38
7162,257.51,299.38
7163,257.59,299.29
7164,257.73,299.25
7165,257.64,299.25
7166,257.82,299.38
7167,257.64,299.02
7168,257.69,299.11
7169,257.28,299.33
7170,257.46,299.07
7171,257.28,299.21
7172,257.51,299.3
7173,257.46,299.74
7174,257.59,299.65
7175,257.23,299.16
7176,257.82,299.11
7177,257.86,299.03
7178,257.69,299.75
7179,257.64,299.61
7180,257.37,299.93
7181,257.51,299.38
7182,257.64,299.47
7183,257.78,299.34
7184,257.78,299.34
7185,258.27,299.34
7186,257.82,299.43
7187,257.73,299.34
7188,257.78,299.07
7189,257.51,299.57
7190,257.73,299.34
7191,257.96,298.93
7192,257.87,299.39
7193,257.73,299.48
7194,257.96,299.29
7195,258.05,299.84
7196,257.78,299.88
7197,257.96,299.39
7198,257.64,299.21
7199,258.1,300.02
7200,257.64,299.75
7201,257.78,300.02
7202,257.78,299.38
7203,258.14,299.39
7204,258.13,299.43
7205,257.77,299.84
7206,257.82,299.79
7207,257.96,299.7
7208,258.01,299.57
7209,258.13,299.38
7210,257.91,299.88
7211,257.69,299.84
7212,257.82,299.84
7213,258.18,299.7
7214,258.0,299.97
7215,258.0,299.93
7216,258.0,299.66
7217,257.91,299.89
7218,257.73,299.93
7219,257.69,299.89
7220,258.0,299.75
7221,257.91,299.8
7222,257.82,299.79
7223,258.04,299.61
7224,257.87,300.06
7225,258.5,300.16
7226,258.36,299.79
7227,257.91,300.11
7228,258.14,300.25
7229,258.41,300.38
7230,257.91,299.98
7231,257.82,299.88
7232,257.78,300.16
7233,257.46,300.34
7234,257.77,299.66
7235,258.09,300.02
7236,258.5,300.34
7237,258.09,300.07
7238,258.37,299.57
7239,258.22,300.11
7240,257.96,299.93
7241,258.18,300.25
7242,258.45,300.16
7243,258.36,300.11
7244,258.22,299.93
7245,257.91,299.66
7246,257.73,300.38
7247,258.09,299.89
7248,258.27,299.79
7249,258.41,299.79
7250,258.05,299.93
7251,258.14,300.25
7252,258.05,300.11
7253,258.18,300.34
7254,258.41,300.11
7255,258.0,300.25
7256,258.05,299.98
7257,258.09,300.47
7258,258.41,300.43
7259,258.23,300.43
7260,258.45,300.57
7261,258.5,300.39
7262,258.45,300.15
7263,258.36,300.33
7264,258.41,300.7
7265,258.05,300.11
7266,258.09,300.38
7267,258.23,300.56
7268,258.0,300.38
7269,258.23,300.43
7270,258.05,300.02
7271,257.86,300.61
7272,258.18,300.84
7273,258.05,300.07
7274,257.96,300.11
7275,258.23,300.83
7276,258.23,300.43
7277,258.5,300.57
7278,258.54,300.21
7279,258.63,300.43
7280,258.05,300.61
7281,257.86,300.79
7282,258.23,300.43
7283,258.18,300.47
7284,258.41,300.52
7285,257.96,300.47
7286,257.91,300.43
7287,257.86,300.92
7288,258.36,300.65
7289,258.23,300.65
7290,258.14,300.61
7291,257.68,300.39
7292,257.86,300.79
7293,258.4,300.52
7294,257.91,300.47
7295,258.23,300.16
7296,258.18,300.74
7297,258.05,300.34
7298,257.77,300.25
7299,258.23,300.34
7300,257.78,300.56
7301,258.18,300.38
7302,257.5,300.43
7303,258.04,300.24
7304,257.95,300.11
7305,257.91,300.02
7306,258.13,300.74
7307,258.18,300.83
7308,257.73,300.25
7309,257.51,300.06
7310,258.04,300.43
7311,258.22,300.24
7312,257.91,300.06
7313,257.78,300.52
7314,257.73,300.43
7315,258.09,300.43
7316,257.91,300.56
7317,258.0,300.38
7318,257.73,300.11
7319,257.73,299.97
7320,257.68,300.79
7321,257.41,300.47
7322,257.73,300.15
7323,258.54,300.24
7324,258.0,300.01
7325,257.73,300.56
7326,257.78,300.24
7327,257.69,300.56
7328,257.77,299.97
7329,257.95,300.1
7330,257.86,300.38
7331,257.73,300.15
7332,257.91,300.11
7333,257.68,299.79
7334,257.64,300.33
7335,257.19,300.25
7336,257.87,300.65
7337,257.46,300.65
7338,257.19,300.47
7339,257.42,299.7
7340,257.59,299.88
7341,258.18,300.42
7342,257.68,300.1
7343,257.72,300.33
7344,257.86,299.97
7345,257.77,299.93
7346,257.77,300.24
7347,257.46,300.38
7348,257.6,300.06
7349,257.24,300.2
7350,257.14,300.06
7351,257.32,300.51
7352,257.41,300.6
7353,257.19,299.92
7354,257.19,300.51
7355,257.64,300.56
7356,257.41,300.24
7357,257.64,300.56
7358,257.06,299.97
7359,257.86,300.2
7360,257.59,300.38
7361,257.5,300.47
7362,257.32,300.47
7363,257.46,300.01
7364,257.37,300.06
7365,257.19,300.01
7366,257.28,300.24
7367,257.28,299.79
7368,257.46,299.97
7369,257.73,300.24
7370,257.68,300.6
7371,256.91,300.2
7372,257.28,299.88
7373,257.37,300.15
7374,257.33,299.7
7375,257.64,299.74
7376,257.19,299.74
7377,257.5,300.19
7378,257.41,300.1
7379,257.73,300.06
7380,257.59,300.02
7381,257.63,300.15
7382,257.1,300.1
7383,257.73,300.42
7384,257.46,300.15
7385,257.28,300.37
7386,257.28,300.01
7387,257.19,300.14
7388,257.37,300.1
7389,257.36,299.83
7390,257.36,299.79
7391,257.41,299.79
7392,257.01,300.24
7393,256.92,299.79
7394,257.01,299.65
7395,257.14,299.78
7396,257.59,299.97
7397,257.37,299.74
7398,257.18,299.7
7399,257.27,300.01
7400,257.37,300.37
7401,257.41,300.19
7402,257.64,300.33
7403,257.28,299.78
7404,257.32,299.92
7405,257.36,299.83
7406,257.41,299.83
7407,257.5,299.83
7408,257.28,299.33
7409,257.32,299.65
7410,257.41,300.1
7411,257.46,299.88
7412,257.19,299.83
7413,257.5,300.37
7414,257.41,299.88
7415,257.82,300.1
7416,257.77,299.78
7417,257.14,299.83
7418,257.68,299.42
7419,257.28,299.65
7420,257.24,300.24
7421,257.73,299.83
7422,257.63,300.05
7423,257.95,300.01
7424,257.36,300.01
7425,257.32,299.78
7426,257.64,299.83
7427,257.6,299.96
7428,257.14,299.65
7429,257.46,299.33
7430,257.37,300.19
7431,257.23,299.69
7432,257.45,299.92
7433,257.18,299.47
7434,257.41,300.19
7435,257.73,300.24
7436,257.41,300.06
7437,257.59,299.88
7438,257.59,299.74
7439,257.46,299.74
7440,257.82,300.2
7441,257.41,300.51
7442,257.77,300.06
7443,257.64,299.78
7444,257.46,299.83
7445,257.96,300.24
7446,257.33,299.83
7447,257.19,299.42
7448,257.68,299.96
7449,257.63,300.05
7450,257.77,300.06
7451,257.41,300.42
7452,257.36,299.88
7453,257.64,299.97
7454,257.59,300.06
7455,257.5,299.79
7456,257.46,299.97
7457,258.04,299.97
7458,257.68,300.11
7459,257.5,300.2
7460,257.82,300.24
7461,257.5,300.15
7462,257.36,299.83
7463,257.19,300.15
7464,257.77,300.1
7465,258.0,300.06
7466,257.73,300.64
7467,257.37,299.88
7468,257.73,299.65
7469,257.5,300.1
7470,257.63,300.24
7471,257.82,300.19
7472,257.73,299.97
7473,257.51,300.33
7474,257.69,300.15
7475,257.41,300.33
7476,257.5,300.42
7477,257.68,300.06
7478,257.4,300.2
7479,257.5,299.92
7480,257.9,300.1
7481,257.5,300.42
7482,257.87,300.37
7483,257.69,300.37
7484,257.91,300.01
7485,257.64,300.46
7486,257.37,300.37
7487,257.46,300.46
7488,257.77,300.01
7489,257.77,300.24
7490,257.69,300.51
7491,257.64,300.37
7492,257.6,299.97
7493,257.68,299.88
7494,257.59,300.19
7495,257.32,300.33
7496,257.41,300.33
7497,257.95,300.51
7498,257.5,300.11
7499,257.19,300.24
7500,257.91,300.42
7501,257.68,300.33
7502,257.59,300.01
7503,257.59,300.42
7504,257.41,300.69
7505,257.82,300.15
7506,257.64,300.37
7507,257.68,300.15
7508,257.28,300.15
7509,257.46,300.42
7510,257.64,300.46
7511,257.86,299.97
7512,257.64,300.46
7513,257.68,299.74
7514,257.63,300.06
7515,257.73,300.55
7516,257.91,300.6
7517,257.68,300.2
7518,257.42,300.47
7519,257.68,300.06
7520,257.46,300.51
7521,257.41,300.51
7522,257.91,300.24
7523,257.77,300.15
7524,257.73,300.33
7525,257.1,300.46
7526,257.23,299.97
7527,257.37,300.24
7528,257.77,299.96
7529,257.82,300.46
7530,257.64,300.78
7531,257.5,300.51
7532,257.36,300.15
7533,257.86,300.01
7534,257.82,300.42
7535,257.46,300.42
7536,257.73,300.64
7537,257.82,300.47
7538,257.64,300.24
7539,257.64,300.02
7540,257.5,299.97
7541,257.5,300.24
7542,257.32,300.42
7543,257.19,300.01
7544,257.19,300.46
7545,257.28,300.24
7546,257.68,300.69
7547,257.28,300.55
7548,257.32,300.37
7549,257.32,300.42
7550,257.23,300.24
7551,257.14,300.14
7552,256.92,300.37
7553,257.05,300.64
7554,257.05,300.37
7555,257.0,300.55
7556,257.46,300.37
7557,257.5,300.51
7558,257.27,300.06
7559,256.96,300.55
7560,257.27,300.33
7561,257.1,300.73
7562,257.32,300.6
7563,257.41,299.96
7564,257.19,300.78
7565,257.18,300.59
7566,257.19,300.87
7567,257.32,300.37
7568,257.19,300.42
7569,257.32,300.24
7570,257.32,301.18
7571,257.23,300.19
7572,257.5,300.51
7573,257.41,300.33
7574,257.19,300.73
7575,257.14,300.42
7576,257.23,300.24
7577,257.41,300.51
7578,257.5,300.37
7579,256.92,300.65
7580,257.23,300.47
7581,257.05,300.42
7582,257.36,300.6
7583,257.23,300.19
7584,257.36,300.55
7585,257.27,300.64
7586,257.41,300.37
7587,257.0,300.32
7588,257.19,300.46
7589,257.28,300.51
7590,257.09,300.64
7591,257.18,300.6
7592,257.09,300.69
7593,256.96,300.6
7594,257.36,300.51
7595,257.36,300.37
7596,257.27,300.91
7597,256.82,300.87
7598,257.28,300.83
7599,257.23,300.55
7600,257.41,301.32
7601,257.32,300.92
7602,257.09,300.96
7603,257.14,300.42
7604,257.41,300.5
7605,257.1,300.96
7606,256.92,300.87
7607,257.32,300.37
7608,257.37,300.73
7609,256.91,300.91
7610,256.91,300.73
7611,257.05,300.37
7612,257.27,300.64
7613,256.82,301.0
7614,257.23,300.96
7615,256.87,300.46
7616,257.59,300.69
7617,257.09,300.64
7618,257.18,301.1
7619,257.05,300.96
7620,257.05,300.96
7621,257.23,300.96
7622,257.32,301.09
7623,257.37,300.64
7624,257.27,300.82
7625,257.27,300.5
7626,257.09,300.73
7627,257.32,300.77
7628,256.69,300.73
7629,256.73,300.78
7630,257.0,300.87
7631,257.05,300.82
7632,256.82,301.0
7633,257.05,301.0
7634,257.45,300.87
7635,257.27,300.87
7636,257.5,300.87
7637,257.09,300.87
7638,257.14,300.65
7639,257.05,300.82
7640,257.18,300.96
7641,256.87,300.55
7642,257.23,300.59
7643,256.69,300.55
7644,257.22,300.82
7645,257.05,301.23
7646,257.0,300.96
7647,256.82,300.68
7648,256.96,300.82
7649,256.6,300.77
7650,256.64,301.0
7651,257.14,300.37
7652,257.09,300.46
7653,256.73,300.59
7654,256.5,301.09
7655,257.23,300.91
7656,257.18,300.87
7657,257.14,300.82
7658,257.41,300.6
7659,257.0,300.46
7660,257.0,300.73
7661,257.27,300.6
7662,257.04,300.5
7663,257.32,300.46
7664,257.09,300.23
7665,257.05,300.55
7666,257.0,300.86
7667,256.6,300.77
7668,256.96,300.77
7669,256.87,300.64
7670,256.59,300.32
7671,257.09,300.82
7672,257.14,300.73
7673,257.05,300.5
7674,257.0,300.73
7675,257.41,300.45
7676,257.18,300.86
7677,257.05,300.51
7678,257.18,300.14
7679,256.91,300.32
7680,257.0,300.86
7681,256.82,300.59
7682,256.96,300.77
7683,256.96,300.64
7684,257.23,300.81
7685,256.96,300.5
7686,257.18,300.5
7687,256.87,300.63
7688,257.18,300.32
7689,257.18,300.5
7690,257.22,300.77
7691,257.23,300.36
7692,257.32,300.77
7693,257.45,300.41
7694,257.36,300.82
7695,257.18,300.77
7696,257.32,300.23
7697,257.41,300.68
7698,257.72,300.68
7699,257.14,300.68
7700,257.37,300.37
7701,257.14,300.68
7702,257.45,300.41
7703,257.28,300.32
7704,257.27,300.59
7705,257.18,300.18
7706,257.09,300.59
7707,257.41,300.54
7708,257.32,300.18
7709,257.28,300.05
7710,257.59,300.23
7711,257.05,300.41
7712,257.23,300.63
7713,257.5,300.45
7714,257.36,300.59
7715,257.45,300.68
7716,257.82,300.32
7717,257.37,300.14
7718,257.59,300.0
7719,257.18,300.0
7720,257.32,300.54
7721,257.41,300.41
7722,257.82,299.95
