sample,left_foot,right_foot
2630,195.4,233.67
2631,194.83,234.24
2632,197.63,235.81
2633,196.84,234.76
2634,197.36,235.22
2635,197.17,237.58
2636,199.1,238.17
2637,197.58,239.64
2638,199.99,240.98
2639,201.4,241.74
2640,198.63,241.2
2641,198.95,241.83
2642,198.49,239.69
2643,199.08,242.01
2644,196.6,241.69
2645,196.44,242.54
2646,196.53,241.73
2647,195.31,243.34
2648,193.42,243.95
2649,195.01,242.55
2650,193.5,244.48
2651,194.79,242.55
2652,194.32,243.47
2653,195.87,242.99
2654,193.85,242.02
2655,194.03,241.69
2656,193.77,240.38
2657,192.95,240.73
2658,192.87,241.17
2659,193.36,241.93
2660,192.41,240.76
2661,191.52,241.41
2662,190.83,242.88
2663,190.91,243.39
2664,190.97,242.74
2665,188.25,243.62
2666,191.27,244.34
2667,191.47,240.66
2668,191.96,243.41
2669,191.67,242.15
2670,192.7,241.85
2671,192.69,239.93
2672,190.97,241.13
2673,190.78,240.73
2674,190.82,240.75
2675,190.66,239.49
2676,190.03,240.06
2677,188.12,239.29
2678,188.15,241.92
2679,188.14,241.88
2680,189.72,241.26
2681,190.08,241.56
2682,189.44,241.73
2683,190.58,240.6
2684,192.75,241.48
2685,194.39,240.84
2686,194.19,240.83
2687,196.85,238.45
2688,199.55,238.28
2689,201.16,240.56
2690,201.39,239.99
2691,201.01,240.85
2692,201.62,240.1
2693,202.18,239.41
2694,202.68,240.78
2695,202.81,241.82
2696,204.83,240.81
2697,205.36,242.29
2698,207.99,243.15
2699,206.57,239.9
2700,211.82,239.9
2701,210.87,238.14
2702,212.24,237.43
2703,213.64,235.78
2704,214.61,235.54
2705,214.34,233.92
2706,212.15,233.55
2707,215.04,230.92
2708,215.38,230.91
2709,217.38,230.95
2710,215.63,228.68
2711,218.54,227.81
2712,220.09,227.64
2713,222.0,225.92
2714,223.99,224.84
2715,224.27,222.91
2716,226.21,223.79
2717,227.53,218.84
2718,229.34,217.92
2719,229.06,218.65
2720,229.5,214.28
2721,228.5,212.66
2722,229.88,210.32
2723,227.52,207.1
2724,228.99,207.83
2725,227.39,208.87
2726,228.66,205.24
2727,226.56,206.99
2728,226.58,206.64
2729,225.98,203.1
2730,224.92,203.71
2731,225.06,204.45
2732,224.83,200.92
2733,223.53,201.83
2734,222.18,199.13
2735,220.69,197.28
2736,220.89,199.06
2737,219.08,197.4
2738,217.54,195.34
2739,214.83,195.73
2740,212.99,196.48
2741,210.84,195.13
2742,206.95,196.52
2743,204.78,196.55
2744,203.62,196.09
2745,197.6,196.4
2746,199.26,196.56
2747,195.86,195.53
2748,192.94,194.99
2749,190.91,197.93
2750,188.83,197.72
2751,185.15,198.9
2752,183.47,199.91
2753,179.15,198.94
2754,176.18,201.34
2755,172.27,201.66
2756,169.04,204.54
2757,166.15,207.08
2758,161.13,207.79
2759,157.38,209.45
2760,154.2,212.8
2761,151.1,213.55
2762,148.74,215.82
2763,143.75,215.56
2764,144.48,217.54
2765,141.52,219.26
2766,139.52,221.84
2767,138.05,224.89
2768,136.14,228.3
2769,131.43,227.71
2770,130.93,233.33
2771,128.92,238.59
2772,124.07,240.39
2773,120.07,244.88
2774,114.35,247.54
2775,110.91,252.11
2776,107.04,256.31
2777,104.24,259.73
2778,101.5,264.28
2779,96.79,266.98
2780,95.33,269.08
2781,90.03,273.83
2782,85.09,277.32
2783,82.65,280.66
2784,79.88,284.06
2785,77.3,288.11
2786,73.61,292.57
2787,70.66,297.13
2788,68.61,300.44
2789,64.77,304.61
2790,60.53,307.28
2791,56.44,310.58
2792,52.13,314.71
2793,46.53,317.82
2794,42.07,321.73
2795,34.78,324.49
2796,31.3,328.66
2797,28.23,329.95
2798,22.65,334.51
2799,17.1,338.19
2800,12.82,341.3
2801,7.53,344.45
2802,6.27,347.28
2803,3.92,348.83
2804,3.92,351.92
2805,3.92,353.9
2806,3.36,357.75
2807,3.36,363.07
2808,2.28,367.71
2809,2.08,373.91
2810,1.15,378.58
2811,0.95,382.77
2812,0.95,387.25
2813,0.0,390.63
2814,0.0,393.33
2815,0.0,399.35
2816,0.0,403.03
2817,0.0,407.14
2818,0.0,408.94
2819,0.0,412.8
2820,0.0,416.28
2821,0.0,417.39
2822,0.0,418.3
2823,0.0,422.05
2824,0.0,422.41
2825,0.0,425.72
2826,0.0,428.53
2827,0.0,431.63
2828,0.0,433.28
2829,0.0,437.43
2830,0.0,439.91
2831,0.0,441.83
2832,0.0,442.25
2833,0.0,443.52
2834,0.0,441.64
2835,0.0,443.85
2836,0.0,443.58
2837,0.0,443.78
2838,0.0,442.46
2839,0.0,443.89
2840,0.0,444.41
2841,0.0,444.18
2842,0.0,443.25
2843,0.0,443.3
2844,0.0,443.17
2845,0.0,442.9
2846,0.0,443.15
2847,0.0,442.6
2848,0.0,440.67
2849,0.0,439.27
2850,0.0,440.64
2851,0.0,438.5
2852,0.0,439.12
2853,0.0,439.25
2854,0.0,439.63
2855,0.0,441.16
2856,0.0,442.27
2857,0.0,444.1
2858,0.0,443.44
2859,0.0,443.45
2860,0.0,443.67
2861,0.0,443.68
2862,0.0,444.32
2863,0.0,445.21
2864,0.0,447.26
2865,0.0,450.51
2866,0.0,451.29
2867,0.0,453.25
2868,0.0,454.72
2869,0.0,458.04
2870,0.0,460.2
2871,0.0,460.12
2872,0.0,463.99
2873,0.0,464.97
2874,0.0,466.6
2875,0.0,466.58
2876,0.0,466.92
2877,0.0,467.97
2878,0.0,466.53
2879,0.0,466.2
2880,0.0,466.29
2881,0.0,466.42
2882,0.0,463.32
2883,0.0,463.92
2884,0.0,462.8
2885,0.0,464.95
2886,0.0,464.52
2887,0.0,467.04
2888,0.0,469.74
2889,0.0,472.87
2890,0.0,473.09
2891,0.0,473.5
2892,0.0,475.89
2893,0.0,476.16
2894,0.0,474.61
2895,0.0,477.68
2896,0.0,477.49
2897,0.0,477.77
2898,0.0,476.23
2899,0.0,475.47
2900,0.0,473.07
2901,0.0,471.35
2902,0.0,466.21
2903,0.0,461.87
2904,0.0,458.89
2905,0.0,456.11
2906,0.0,451.98
2907,0.0,446.57
2908,0.0,443.52
2909,0.0,438.34
2910,0.0,437.02
2911,0.0,433.2
2912,0.0,433.54
2913,0.0,433.54
2914,0.0,434.75
2915,0.0,435.67
2916,0.0,434.95
2917,0.0,437.1
